SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID,ReasonRemoved,index
UTss_S3212,,UTss_WS2,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,Clark St. Well (8 inch),13640008,,Well,UT,,Bad Latitude,3211.0
UTss_S3216,,UTss_WS1,,Representation Node,Weber,4326,,,,,0.0,0.0,,,POD,Snowflake Spring,13650001,,Spring,UT,,Bad Latitude,3215.0
UTss_S3227,,UTss_WS1,,Representation Node,Weber,4326,,,,,0.0,0.0,,,POD,Exchange App E156  (Secondary Water),108543999,,Stream,UT,,Bad Latitude,3226.0
UTss_S3229,,UTss_WS2,,Representation Node,Millard,4326,,,,,0.0,0.0,,,POD,Shiloah Well #1 (WS001),13660001,,Well,UT,,Bad Latitude,3228.0
UTss_S3233,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Gazer Well,13670002,,Well,UT,,Bad Latitude,3232.0
UTss_S3262,,UTss_WS2,,Representation Node,Weber,4326,,,,,0.0,0.0,,,POD,"Well (8"")",13690001,,Well,UT,,Bad Latitude,3261.0
UTss_S3274,,UTss_WS1,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,Buttars Spring,13710005,,Spring,UT,,Bad Latitude,3273.0
UTss_S3276,,UTss_WS1,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,North Fork Spring,13710007,,Spring,UT,,Bad Latitude,3275.0
UTss_S3288,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Upper Boundary Springs,13760001,,Spring,UT,,Bad Latitude,3287.0
UTss_S3290,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Salt Lake City (Whlsale),13760003,,Spring,UT,,Bad Latitude,3289.0
UTss_S3292,,UTss_WS2,,Representation Node,Grand,4326,,,,,0.0,0.0,,,POD,"Well no.1 (7"")",13770001,,Well,UT,,Bad Latitude,3291.0
UTss_S3293,,UTss_WS2,,Representation Node,Grand,4326,,,,,0.0,0.0,,,POD,"Well no.2  (11"")",13770002,,Well,UT,,Bad Latitude,3292.0
UTss_S3308,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Dry Creek Springs,13830001,,Spring,UT,,Bad Latitude,3307.0
UTss_S3309,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Ferron,13850006,,Spring,UT,,Bad Latitude,3308.0
UTss_S3310,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Millsite Intake (WS001),108544697,,Spring,UT,,Bad Latitude,3309.0
UTss_S3312,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Castle Dale,13860001,,Stream,UT,,Bad Latitude,3311.0
UTss_S3314,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Received from Huntington,13870001,,Spring,UT,,Bad Latitude,3313.0
UTss_S3316,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Emery,13880001,,Spring,UT,,Bad Latitude,3315.0
UTss_S3317,,UTss_WS2,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Emery Well,13880003,,Well,UT,,Bad Latitude,3316.0
UTss_S3318,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Muddy Creek Intake (WS002),108544813,,Spring,UT,,Bad Latitude,3317.0
UTss_S3320,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Transferred to Huntington,13890001,,Spring,UT,,Bad Latitude,3319.0
UTss_S3321,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Big Bear Canyon Spring (WS001),108544816,,Spring,UT,,Bad Latitude,3320.0
UTss_S3322,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Little Bear Canyon Spring (WS002),108544817,,Spring,UT,,Bad Latitude,3321.0
UTss_S3323,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Tie Fork Upper Spring (WS004),108544818,,Spring,UT,,Bad Latitude,3322.0
UTss_S3324,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Tie Fork Lower Spring (WS005),108544819,,Spring,UT,,Bad Latitude,3323.0
UTss_S3325,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Transferred to Cleveland Water system,108545519,,Spring,UT,,Bad Latitude,3324.0
UTss_S3326,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Transferred to Elmo Town,108545520,,Spring,UT,,Bad Latitude,3325.0
UTss_S3328,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Orangeville,13900001,,Spring,UT,,Bad Latitude,3327.0
UTss_S3329,,UTss_WS1,,Representation Node,Emery,4326,,,,,0.0,0.0,,,POD,Cottonwood Creek Intake (WS001),108544822,,Spring,UT,,Bad Latitude,3328.0
UTss_S3332,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Spring Creek Spring (WS012),108540085,,Spring,UT,,Bad Latitude,3331.0
UTss_S3334,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well #2 SSWC,108540087,,Well,UT,,Bad Latitude,3333.0
UTss_S3335,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well #3 SSWC,108540088,,Well,UT,,Bad Latitude,3334.0
UTss_S3336,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well #6,108540089,,Well,UT,,Bad Latitude,3335.0
UTss_S3337,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well #2R,108540090,,Well,UT,,Bad Latitude,3336.0
UTss_S3338,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well #1R SCSC INC.,108540091,,Well,UT,,Bad Latitude,3337.0
UTss_S3340,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well 3,108540093,,Well,UT,,Bad Latitude,3339.0
UTss_S3343,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Clissold Quarry Mt. Well,108540272,,Well,UT,,Bad Latitude,3342.0
UTss_S3348,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well (12 in 100-400 ft deep),108540856,,Well,UT,,Bad Latitude,3347.0
UTss_S3352,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well No. 4,108541102,,Well,UT,,Bad Latitude,3351.0
UTss_S3354,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well No. 8,108541104,,Well,UT,,Bad Latitude,3353.0
UTss_S3362,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Ambush Well No. 2,13920003,,Well,UT,,Bad Latitude,3361.0
UTss_S3364,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Wagon Trail Well No. 1,13920005,,Well,UT,,Bad Latitude,3363.0
UTss_S3366,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Bushwacker,13920007,,Well,UT,,Bad Latitude,3365.0
UTss_S3368,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Spring,13950001,,Spring,UT,,Bad Latitude,3367.0
UTss_S3369,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well #1,13960001,,Well,UT,,Bad Latitude,3368.0
UTss_S3370,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,2R,13960002,,Well,UT,,Bad Latitude,3369.0
UTss_S3371,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,#6,13960003,,Well,UT,,Bad Latitude,3370.0
UTss_S3376,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Timberline Well,13980001,,Well,UT,,Bad Latitude,3375.0
UTss_S3377,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,New Well,13980002,,Well,UT,,Bad Latitude,3376.0
UTss_S3380,,UTss_WS2,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Well 10` River,13990002,,Well,UT,,Bad Latitude,3379.0
UTss_S3383,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Little Cottonwood Ck.,14020001,,Stream,UT,,Bad Latitude,3382.0
UTss_S3384,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Well No.1,14020002,,Well,UT,,Bad Latitude,3383.0
UTss_S3385,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Well No.2,14020003,,Well,UT,,Bad Latitude,3384.0
UTss_S3386,,UTss_WS1,,Representation Node,Rich,4326,,,,,0.0,0.0,,,POD,Payne Spring,14030001,,Spring,UT,,Bad Latitude,3385.0
UTss_S3387,,UTss_WS2,,Representation Node,Rich,4326,,,,,0.0,0.0,,,POD,Pickville Well,14030002,,Well,UT,,Bad Latitude,3386.0
UTss_S3404,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Spring Area,14050001,,Spring,UT,,Bad Latitude,3403.0
UTss_S3407,,UTss_WS2,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Well (Salem),14050004,,Well,UT,,Bad Latitude,3406.0
UTss_S3412,,UTss_WS1,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Lone Pine #3 Spring (WS007),14060001,,Spring,UT,,Bad Latitude,3411.0
UTss_S3413,,UTss_WS1,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Lone Pine #4 Spring (WS008),108544674,,Spring,UT,,Bad Latitude,3412.0
UTss_S3414,,UTss_WS1,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Lone Pine #5 Spring (WS009),108544675,,Spring,UT,,Bad Latitude,3413.0
UTss_S3415,,UTss_WS1,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Lone Pine #6 Spring (WS010),108544676,,Spring,UT,,Bad Latitude,3414.0
UTss_S3416,,UTss_WS1,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Lone Pine #1 Spring (WS001),108544677,,Spring,UT,,Bad Latitude,3415.0
UTss_S3417,,UTss_WS1,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Lone Pine #2 Spring (WS002),108544678,,Spring,UT,,Bad Latitude,3416.0
UTss_S3418,,UTss_WS1,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Lookout Mt Spring (WS004),108544679,,Spring,UT,,Bad Latitude,3417.0
UTss_S3419,,UTss_WS1,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Cove Springs East (WS005),108544680,,Spring,UT,,Bad Latitude,3418.0
UTss_S3420,,UTss_WS1,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Cove Springs West (WS006),108544681,,Spring,UT,,Bad Latitude,3419.0
UTss_S3432,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Oak Spring Stream,108545322,,Stream,UT,,Bad Latitude,3431.0
UTss_S3433,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Tickville Springs,108545324,,Spring,UT,,Bad Latitude,3432.0
UTss_S3450,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,0.0,0.0,,,POD,Starvation Reservoir,14160001,,Reservoir,UT,,Bad Latitude,3449.0
UTss_S3451,,UTss_WS1,,Representation Node,Uintah,4326,,,,,0.0,0.0,,,POD,Ashley Springs,14170001,,Spring,UT,,Bad Latitude,3450.0
UTss_S3452,,UTss_WS1,,Representation Node,Uintah,4326,,,,,0.0,0.0,,,POD,Red Fleet Reservoir,14170002,,Reservoir,UT,,Bad Latitude,3451.0
UTss_S3453,,UTss_WS1,,Representation Node,Uintah,4326,,,,,0.0,0.0,,,POD,Steinaker Reservoir,14170003,,Reservoir,UT,,Bad Latitude,3452.0
UTss_S3456,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,0.0,0.0,,,POD,Johnson Water District,14180003,,Drain,UT,,Bad Latitude,3455.0
UTss_S3457,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,0.0,0.0,,,POD,Lower Cow Canyon Spring 3 (WS004),108541099,,Spring,UT,,Bad Latitude,3456.0
UTss_S3471,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Leo Canyon Springs,14210002,,Spring,UT,,Bad Latitude,3470.0
UTss_S3475,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,"Well #4 (16 in, 300-800 ft deep-Topaz 1)",108540487,,Well,UT,,Bad Latitude,3474.0
UTss_S3477,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Well #1 (a41836,108544787,,Well,UT,,Bad Latitude,3476.0
UTss_S3485,,UTss_WS2,,Representation Node,Tooele,4326,,,,,0.0,0.0,,,POD,Campbell Well No. 1,14230001,,Well,UT,,Bad Latitude,3484.0
UTss_S3499,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Purchased from Tremonton City (WS003),14260002,,Well,UT,,Bad Latitude,3498.0
UTss_S3508,,UTss_WS2,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Well,14280005,,Well,UT,,Bad Latitude,3507.0
UTss_S3510,,UTss_WS2,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,West Well 500 S 6300 W,14280007,,Well,UT,,Bad Latitude,3509.0
UTss_S3535,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 1,14330001,,Well,UT,,Bad Latitude,3534.0
UTss_S3536,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 2,14330002,,Well,UT,,Bad Latitude,3535.0
UTss_S3537,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 3,14330003,,Well,UT,,Bad Latitude,3536.0
UTss_S3538,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 4,14330004,,Well,UT,,Bad Latitude,3537.0
UTss_S3539,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 5,14330005,,Well,UT,,Bad Latitude,3538.0
UTss_S3540,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 6,14330006,,Well,UT,,Bad Latitude,3539.0
UTss_S3541,,UTss_WS1,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Indian Canyon Springs,14330007,,Spring,UT,,Bad Latitude,3540.0
UTss_S3542,,UTss_WS1,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,South Fork Springs,14330008,,Spring,UT,,Bad Latitude,3541.0
UTss_S3543,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 7,108540096,,Well,UT,,Bad Latitude,3542.0
UTss_S3544,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 8,108540097,,Well,UT,,Bad Latitude,3543.0
UTss_S3545,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 9 (South Fork),108542349,,Well,UT,,Bad Latitude,3544.0
UTss_S3546,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 10,108542350,,Well,UT,,Bad Latitude,3545.0
UTss_S3547,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 11,108542351,,Well,UT,,Bad Latitude,3546.0
UTss_S3548,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Well 12,108542352,,Well,UT,,Bad Latitude,3547.0
UTss_S3550,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,WELL,14340001,,Well,UT,,Bad Latitude,3549.0
UTss_S3552,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Hurricane Valley,14350002,,Well,UT,,Bad Latitude,3551.0
UTss_S3553,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Hurrucane Golf Course,14350003,,Stream,UT,,Bad Latitude,3552.0
UTss_S3554,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Quail Creek Reservoir for M&I Use,108540006,,Reservoir,UT,,Bad Latitude,3553.0
UTss_S3555,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Delivered to St. George,108540007,,Reservoir,UT,,Bad Latitude,3554.0
UTss_S3556,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Delivered to Washington City (Irri),108540008,,Reservoir,UT,,Bad Latitude,3555.0
UTss_S3557,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Delivered to Virgin,108540010,,Well,UT,,Bad Latitude,3556.0
UTss_S3558,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Delivered to Kayenta (culinary),108540011,,Well,UT,,Bad Latitude,3557.0
UTss_S3559,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Delivered to LaVerkin (Culinary),108540012,,Well,UT,,Bad Latitude,3558.0
UTss_S3561,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Hurricane Canal Company,108540073,,Stream,UT,,Bad Latitude,3560.0
UTss_S3562,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,LaVerkin Canal Company,108540074,,Stream,UT,,Bad Latitude,3561.0
UTss_S3563,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,TSWS (Toquerville System)(Irri),108540075,,Spring,UT,,Bad Latitude,3562.0
UTss_S3564,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Fair Grounds,108540245,,Reservoir,UT,,Bad Latitude,3563.0
UTss_S3565,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Interstate Rock,108540246,,Stream,UT,,Bad Latitude,3564.0
UTss_S3609,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Interstate Rock LaVerkin Pit,108542886,,Spring,UT,,Bad Latitude,3608.0
UTss_S3610,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Sand Hollow Resort,108542887,,Well,UT,,Bad Latitude,3609.0
UTss_S3611,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Hurricane City Culinary/Dixie Springs,108542888,,Well,UT,,Bad Latitude,3610.0
UTss_S3612,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Washington City Culinary,108542889,,Well,UT,,Bad Latitude,3611.0
UTss_S3646,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Sold to Hot Springs Mobile Home Park,108543578,,Well,UT,,Bad Latitude,3645.0
UTss_S3647,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Sold to Coleman Mobile Home Court,108543579,,Well,UT,,Bad Latitude,3646.0
UTss_S3648,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Sold to South Willard Water Company,108543968,,Well,UT,,Bad Latitude,3647.0
UTss_S3649,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Sold to Valley View Investments,108543969,,Well,UT,,Bad Latitude,3648.0
UTss_S3652,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,0.0,0.0,,,POD,Little Red Spring (WS003),14410001,,Spring,UT,,Bad Latitude,3651.0
UTss_S3653,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,0.0,0.0,,,POD,Mill Hollow Lower Spring (WS001),14410002,,Spring,UT,,Bad Latitude,3652.0
UTss_S3654,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,0.0,0.0,,,POD,Mill Hollow Upper Spring (WS002),14410003,,Spring,UT,,Bad Latitude,3653.0
UTss_S3681,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Well #1,14450001,,Well,UT,,Bad Latitude,3680.0
UTss_S3682,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Well #2,14450002,,Well,UT,,Bad Latitude,3681.0
UTss_S3690,,UTss_WS2,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Well #3,108541451,,Well,UT,,Bad Latitude,3689.0
UTss_S3691,,UTss_WS2,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Well #4,108541452,,Well,UT,,Bad Latitude,3690.0
UTss_S3704,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Kane County WCD,14500001,,Well,UT,,Bad Latitude,3703.0
UTss_S3719,,UTss_WS2,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Well #2,14540002,,Well,UT,,Bad Latitude,3718.0
UTss_S3723,,UTss_WS1,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Merchant Creek TP,14550002,,Stream,UT,,Bad Latitude,3722.0
UTss_S3724,,UTss_WS1,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Upper Meadows Spring,14550003,,Spring,UT,,Bad Latitude,3723.0
UTss_S3725,,UTss_WS1,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Puffer Lake Upper Spring (WS006),14550004,,Spring,UT,,Bad Latitude,3724.0
UTss_S3729,,UTss_WS2,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Well (16-inch),14560001,,Well,UT,,Bad Latitude,3728.0
UTss_S3752,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Beaver Spring (WS001),19170001,,Spring,UT,,Bad Latitude,3751.0
UTss_S3755,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Orme Springs,19180001,,Spring,UT,,Bad Latitude,3754.0
UTss_S3757,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Chokecherry (WS003),19180004,,Spring,UT,,Bad Latitude,3756.0
UTss_S3760,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,South Spring #1 (WS004),108544313,,Spring,UT,,Bad Latitude,3759.0
UTss_S3761,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Source Spring #2 (WS005),108544314,,Spring,UT,,Bad Latitude,3760.0
UTss_S3768,,UTss_WS2,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,Front Well No. 2,19200002,,Well,UT,,Bad Latitude,3767.0
UTss_S3771,,UTss_WS1,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,E. end of W. Fence,20020006,,Drain,UT,,Bad Latitude,3770.0
UTss_S3772,,UTss_WS1,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,Lagoon Lane,20020012,,Drain,UT,,Bad Latitude,3771.0
UTss_S3773,,UTss_WS2,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,"Well (10"")",20020017,,Well,UT,,Bad Latitude,3772.0
UTss_S3774,,UTss_WS1,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,South Meter,20020018,,Drain,UT,,Bad Latitude,3773.0
UTss_S3775,,UTss_WS1,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,NORTH METER (NINE LINES),20020019,,Drain,UT,,Bad Latitude,3774.0
UTss_S3784,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Purchase-SLC Water,20050001,,Drain,UT,,Bad Latitude,3783.0
UTss_S3785,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,"Well (16"")",20060001,,Well,UT,,Bad Latitude,3784.0
UTss_S3786,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,"Well (4"")",20060002,,Well,UT,,Bad Latitude,3785.0
UTss_S3787,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Well,20060003,,Well,UT,,Bad Latitude,3786.0
UTss_S3794,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Diverted To Storm Drain,20080005,,Drain,UT,,Bad Latitude,3793.0
UTss_S3798,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,City Connection North,20200006,,Drain,UT,,Bad Latitude,3797.0
UTss_S3799,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,SLC Connections North Medical 801646,108541461,,Drain,UT,,Bad Latitude,3798.0
UTss_S3800,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,SLC Connection Medical 801647,108541462,,Drain,UT,,Bad Latitude,3799.0
UTss_S3801,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,SLC Connection Medical 801645,108541463,,Drain,UT,,Bad Latitude,3800.0
UTss_S3802,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,SLC Connection Business Pump House,108541464,,Drain,UT,,Bad Latitude,3801.0
UTss_S3803,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,SLC Connection SW Ft. Douglas 800688,108541465,,Drain,UT,,Bad Latitude,3802.0
UTss_S3804,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,SLC Connection NE Ft. Douglas 800672,108541466,,Drain,UT,,Bad Latitude,3803.0
UTss_S3808,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Drain,20210003,,Drain,UT,,Bad Latitude,3807.0
UTss_S3809,,UTss_WS2,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,"Well (16"")",20220001,,Well,UT,,Bad Latitude,3808.0
UTss_S3810,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,American Fork River,20220002,,Stream,UT,,Bad Latitude,3809.0
UTss_S3814,,UTss_WS2,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Head House Well,20250001,,Well,UT,,Bad Latitude,3813.0
UTss_S3815,,UTss_WS1,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Baker Canyon Springs,20250002,,Spring,UT,,Bad Latitude,3814.0
UTss_S3816,,UTss_WS2,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Stand By Well,20250003,,Well,UT,,Bad Latitude,3815.0
UTss_S3819,,UTss_WS2,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,SN #1 (Main Well) (Utah 01033) (WS001),20270001,,Well,UT,,Bad Latitude,3818.0
UTss_S3822,,UTss_WS2,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Skyline #8 (Same as Skyline North #4),20270004,,Well,UT,,Bad Latitude,3821.0
UTss_S3824,,UTss_WS2,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,SS #1 (Tank Well) (Utah 01033) (WS004),20270006,,Well,UT,,Bad Latitude,3823.0
