AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,MethodUUID,OrganizationUUID,PopulationServed,PowerType,PrimaryUseCategory,SiteUUID,VariableSpecificUUID,WaterAllocationNativeURL,WaterSourceUUID,SiteName,SiteTypeCV,Latitude,Longitude,ReasonRemoved,index
,,,,,,,,,TWUP,A2006-128,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,139.27012262141,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS308,,,,,Bad SiteUUID,261.0
,,,,,,,,,TWUP,A2006-39,UNION OIL COMPANY OF CALIFORNIA DBA UNOCAL,,,12/31,01/01,,9.1300091278,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS309,AKwr_WS310",,,,,Bad SiteUUID,262.0
,,,,,,,,,TWUP,A2006-48,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,49.87004252021,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS311,,,,,Bad SiteUUID,263.0
,,,,,,,,,TWUP,A2006-78,UNION OIL COMPANY OF CALIFORNIA DBA UNOCAL,,,12/31,01/01,,44.160038166199996,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS312,,,,,Bad SiteUUID,264.0
,,,,,,,,,TWUP,A2006-79,UNION OIL COMPANY OF CALIFORNIA DBA UNOCAL,,,12/31,01/01,,16.54001589064,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS313,,,,,Bad SiteUUID,265.0
,,,,,,,,,TWUP,A2006-84,ALASKA NATIVE MEDICAL CENTER,,,12/31,01/01,,690.0006040191,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS314,,,,,Bad SiteUUID,266.0
,,,,,,,,,TWUP,A2007-106,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,1638.65143399749,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS315,,,,,Bad SiteUUID,267.0
,,,,,,,,,TWUP,A2007-123,TESORO ALASKA PETROLEUM COMPANY,,,12/31,01/01,,0.6137779999999999,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS316,,,,,Bad SiteUUID,268.0
,,,,,,,,,TWUP,A2007-124,BROOKS RANGE PETROLEUM CORPORATION,,,12/31,01/01,,12.27556,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS317,,,,,Bad SiteUUID,269.0
,,,,,,,,,TWUP,A2007-126,"HILCORP ALASKA, LLC",,,12/31,01/01,,14.67001232026,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS318,,,,,Bad SiteUUID,270.0
,,,,,,,,,TWUP,A2007-127,"HILCORP ALASKA, LLC",,,12/31,01/01,,16.54001589064,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS319,,,,,Bad SiteUUID,271.0
,,,,,,,,,TWUP,A2007-130,ENI PETROLEUM EXPLORATION CO.INC.,,,12/31,01/01,,122.7556,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS320,,,,,Bad SiteUUID,272.0
,,,,,,,,,TWUP,A2007-23,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,50.64004543455,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS321,,,,,Bad SiteUUID,273.0
,,,,,,,,,TWUP,A2007-28,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,153.44013296953,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS322,,,,,Bad SiteUUID,274.0
,,,,,,,,,TWUP,A2007-38,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,29.490025845940004,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS323,,,,,Bad SiteUUID,275.0
,,,,,,,,,TWUP,A2007-91,BROOKS RANGE PETROLEUM CORPORATION,,,12/31,01/01,,92.07008059715729,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS324,,,,,Bad SiteUUID,276.0
,,,,,,,,,TWUP,A2008-01,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,21.51004641896,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS325,,,,,Bad SiteUUID,277.0
,,,,,,,,,TWUP,A2008-03,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,336.85073572117,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS326,,,,,Bad SiteUUID,278.0
,,,,,,,,,TWUP,A2008-05,"SAVANT ALASKA, LLC",,,12/31,01/01,,125.52011135202,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS327,,,,,Bad SiteUUID,279.0
,,,,,,,,,TWUP,A2008-106,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,280.04024502146,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS328,,,,,Bad SiteUUID,280.0
,,,,,,,,,TWUP,A2008-11,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,24.40002013196,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS329,,,,,Bad SiteUUID,281.0
,,,,,,,,,TWUP,A2008-111,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,112.60009672758,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS331,AKwr_WS330",,,,,Bad SiteUUID,282.0
,,,,,,,,,TWUP,A2008-123,EXXONMOBIL ALASKA PRODUCTION INC.,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS332,,,,,Bad SiteUUID,283.0
,,,,,,,,,TWUP,A2008-124,EXXONMOBIL ALASKA PRODUCTION INC.,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS334,AKwr_WS333",,,,,Bad SiteUUID,284.0
,,,,,,,,,TWUP,A2008-125,EXXONMOBIL ALASKA PRODUCTION INC.,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS335,AKwr_WS336",,,,,Bad SiteUUID,285.0
,,,,,,,,,TWUP,A2008-126,EXXONMOBIL ALASKA PRODUCTION INC.,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS338,AKwr_WS337,AKwr_WS340,AKwr_WS339",,,,,Bad SiteUUID,286.0
,,,,,,,,,TWUP,A2008-128,EXXONMOBIL ALASKA PRODUCTION INC.,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS343,AKwr_WS342,AKwr_WS341",,,,,Bad SiteUUID,287.0
,,,,,,,,,TWUP,A2008-129,EXXONMOBIL ALASKA PRODUCTION INC.,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS344,,,,,Bad SiteUUID,288.0
,,,,,,,,,TWUP,A2008-136,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,35.000030638649996,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS345,,,,,Bad SiteUUID,289.0
,,,,,,,,,TWUP,A2008-144,ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,,,12/31,01/01,,967.8051504000001,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS346,,,,,Bad SiteUUID,290.0
,,,,,,,,,TWUP,A2008-145,TESORO ALASKA PETROLEUM COMPANY,,,12/31,01/01,,291.24025421205,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS347,,,,,Bad SiteUUID,291.0
,,,,,,,,,TWUP,A2008-159,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,4277.003744043031,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS348,,,,,Bad SiteUUID,292.0
,,,,,,,,,TWUP,A2008-160,BROOKS RANGE PETROLEUM CORPORATION,,,12/31,01/01,,42.470037177813296,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS349,,,,,Bad SiteUUID,293.0
,,,,,,,,,TWUP,A2008-161,BROOKS RANGE PETROLEUM CORPORATION,,,12/31,01/01,,42.470037177813296,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS350,,,,,Bad SiteUUID,294.0
,,,,,,,,,TWUP,A2008-171,ENI PETROLEUM EXPLORATION CO.INC.,,,12/31,01/01,,620.0005427418,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS351,,,,,Bad SiteUUID,295.0
,,,,,,,,,TWUP,A2008-174,ULTRASTAR EXPLORATION LLC,,,12/31,01/01,,46.03004173658,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS352,AKwr_WS353,AKwr_WS354",,,,,Bad SiteUUID,296.0
,,,,,,,,,TWUP,A2008-176,"SAVANT ALASKA, LLC",,,12/31,01/01,,283.99024709825,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS355,,,,,Bad SiteUUID,297.0
,,,,,,,,,TWUP,A2008-177,"SAVANT ALASKA, LLC",,,12/31,01/01,,283.99024709825,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS358,AKwr_WS356,AKwr_WS357",,,,,Bad SiteUUID,298.0
,,,,,,,,,TWUP,A2008-178,"SAVANT ALASKA, LLC",,,12/31,01/01,,283.99024709825,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS359,,,,,Bad SiteUUID,299.0
,,,,,,,,,TWUP,A2008-180,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,202.91017636714,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS360,,,,,Bad SiteUUID,300.0
,,,,,,,,,TWUP,A2008-181,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,202.91017636714,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS361,,,,,Bad SiteUUID,301.0
,,,,,,,,,TWUP,A2008-189,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,16.000014006239997,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS362,,,,,Bad SiteUUID,302.0
,,,,,,,,,TWUP,A2008-87,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,267.43023432037,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS363,,,,,Bad SiteUUID,303.0
,,,,,,,,,TWUP,A2008-90,"HILCORP ALASKA, LLC",,,12/31,01/01,,16.540037372870003,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS364,,,,,Bad SiteUUID,304.0
,,,,,,,,,TWUP,A2009-04,"HILCORP ALASKA, LLC",,,12/31,01/01,,115.7278419,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS366,AKwr_WS365",,,,,Bad SiteUUID,305.0
,,,,,,,,,TWUP,A2009-100,TESORO ALASKA COMPANY,,,12/31,01/01,,1120.14485,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS367,,,,,Bad SiteUUID,306.0
,,,,,,,,,TWUP,A2009-107,"CONOCO PHILLIPS ALASKA, INC.",,,12/31,01/01,,92.07008191678001,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS368,,,,,Bad SiteUUID,307.0
,,,,,,,,,TWUP,A2009-11,ENI PETROLEUM EXPLORATION CO.INC.,,,12/31,01/01,,164.7687041,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS369,,,,,Bad SiteUUID,308.0
,,,,,,,,,TWUP,A2009-112,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,65.50005580359999,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS370,,,,,Bad SiteUUID,309.0
,,,,,,,,,TWUP,A2009-113,BROOKS RANGE PETROLEUM CORPORATION,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS371,,,,,Bad SiteUUID,310.0
,,,,,,,,,TWUP,A2009-23,"CONOCO PHILLIPS ALASKA, INC.",,,12/31,01/01,,76.72006801920999,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS372,,,,,Bad SiteUUID,311.0
,,,,,,,,,TWUP,A2009-39,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,95.00008316205,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS373,,,,,Bad SiteUUID,312.0
,,,,,,,,,TWUP,A2009-40,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,1694.0014829106601,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS374,,,,,Bad SiteUUID,313.0
,,,,,,,,,TWUP,A2009-59,"BP EXPLORATION (ALASKA) INC.,ATTN:  HSE DEPARTMENT, MB 3-3",,,12/31,01/01,,39.600035893000005,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS375,,,,,Bad SiteUUID,314.0
,,,,,,,,,TWUP,A2009-60,"BP EXPLORATION (ALASKA) INC.,ATTN:  HSE DEPARTMENT, MB 3-3",,,12/31,01/01,,56.00004902184,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS376,,,,,Bad SiteUUID,315.0
,,,,,,,,,TWUP,A2009-73,"CONOCO PHILLIPS ALASKA, INC.",,,12/31,01/01,,1123.21247561732,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS377,,,,,Bad SiteUUID,316.0
,,,,,,,,,TWUP,A2009-76,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,250.0002188475,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS378,,,,,Bad SiteUUID,317.0
,,,,,,,,,TWUP,A2009-77,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,8.13000518352,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS379,,,,,Bad SiteUUID,318.0
,,,,,,,,,TWUP,A2009-86,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,18.370013410979997,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS380,,,,,Bad SiteUUID,319.0
,,,,,,,,,TWUP,A2009-88,BROOKS RANGE PETROLEUM CORPORATION,,,12/31,01/01,,120.0001050468,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS381,,,,,Bad SiteUUID,320.0
,,,,,,,,,TWUP,A2009-93,"HILCORP ALASKA, LLC",,,12/31,01/01,,94.0921674,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS383,AKwr_WS382",,,,,Bad SiteUUID,321.0
,,,,,,,,,TWUP,A2009-98,"CONOCO PHILLIPS ALASKA, INC.",,,12/31,01/01,,214.8223,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS384,,,,,Bad SiteUUID,322.0
,,,,,,,,,TWUP,A2010-01,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,85.5000733114,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS385,,,,,Bad SiteUUID,323.0
,,,,,,,,,TWUP,A2010-02,"HILCORP ALASKA, LLC",,,12/31,01/01,,4.000003501559999,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS386,,,,,Bad SiteUUID,324.0
,,,,,,,,,TWUP,A2010-03,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,14.12001199224,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS387,,,,,Bad SiteUUID,325.0
,,,,,,,,,TWUP,A2010-10,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,128.64011064608002,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS388,,,,,Bad SiteUUID,326.0
,,,,,,,,,TWUP,A2010-108,EXXONMOBIL ALASKA PRODUCTION INC.,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS389,,,,,Bad SiteUUID,327.0
,,,,,,,,,TWUP,A2010-110,EXXONMOBIL ALASKA PRODUCTION INC.,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS392,AKwr_WS391,AKwr_WS390",,,,,Bad SiteUUID,328.0
,,,,,,,,,TWUP,A2010-114,"SAVANT ALASKA, LLC",,,12/31,01/01,,25.32002118283,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS393,,,,,Bad SiteUUID,329.0
,,,,,,,,,TWUP,A2010-118,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,171.9201504970488,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS394,,,,,Bad SiteUUID,330.0
,,,,,,,,,TWUP,A2010-119,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,118.09010337480512,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS395,,,,,Bad SiteUUID,331.0
,,,,,,,,,TWUP,A2010-122,ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,,,12/31,01/01,,1680.217275,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS396,,,,,Bad SiteUUID,332.0
,,,,,,,,,TWUP,A2010-124,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,4.60000218546,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS397,,,,,Bad SiteUUID,333.0
,,,,,,,,,TWUP,A2010-131,EXXONMOBIL ALASKA PRODUCTION INC.,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS398,AKwr_WS399",,,,,Bad SiteUUID,334.0
,,,,,,,,,TWUP,A2010-135,"HILCORP ALASKA, LLC",,,12/31,01/01,,4.971601799999999,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS400,,,,,Bad SiteUUID,335.0
,,,,,,,,,TWUP,A2010-136,BROOKS RANGE PETROLEUM CORPORATION,,,12/31,01/01,,42.964459999999995,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS401,,,,,Bad SiteUUID,336.0
,,,,,,,,,TWUP,A2010-137,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,33.7600302897,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS402,,,,,Bad SiteUUID,337.0
,,,,,,,,,TWUP,A2010-142,"HILCORP ALASKA, LLC",,,12/31,01/01,,3.5500029541900004,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS403,,,,,Bad SiteUUID,338.0
,,,,,,,,,TWUP,A2010-145,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,0.0613778,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS404,,,,,Bad SiteUUID,339.0
,,,,,,,,,TWUP,A2010-146,"ALASKA ELECTRIC AND ENERGY COOPERATIVE, INC.",,,12/31,01/01,,161.74277856,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS405,,,,,Bad SiteUUID,340.0
,,,,,,,,,TWUP,A2010-16,"ENI US OPERATING CO., INC.",,,12/31,01/01,,61.3778,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS406,,,,,Bad SiteUUID,341.0
,,,,,,,,,TWUP,A2010-19,"HILCORP ALASKA, LLC",,,12/31,01/01,,47.04004105559,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS407,,,,,Bad SiteUUID,342.0
,,,,,,,,,TWUP,A2010-57,"ENI US OPERATING CO., INC.",,,12/31,01/01,,112.014485,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS408,,,,,Bad SiteUUID,343.0
,,,,,,,,,TWUP,A2010-66,ALASKA RAILROAD CORP (ARRC),,,12/31,01/01,,53.705575,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS409,,,,,Bad SiteUUID,344.0
,,,,,,,,,TWUP,A2010-92,TESORO ALASKA PETROLEUM COMPANY,,,12/31,01/01,,678.2205930318502,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS410,,,,,Bad SiteUUID,345.0
,,,,,,,,,TWUP,A2010-99,"CAELUS NATURAL RESOURCES ALASKA, LLC",,,12/31,01/01,,122.76010819941001,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS411,,,,,Bad SiteUUID,346.0
,,,,,,,,,TWUP,A2011-100,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,360.0003151404,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS412,,,,,Bad SiteUUID,347.0
,,,,,,,,,TWUP,A2011-101,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,6.107091099999999,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS413,AKwr_WS414",,,,,Bad SiteUUID,348.0
