SystemID_Year_ID,System Name,System ID,Year,Source ID,Source Name,Source Status,Lat NAD83,Lon NAD83,Source Type,Diversion Type,Total
10881998,Cottonwood Mutual Water Company,1088,1998,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,51.39219
10881998,Cottonwood Mutual Water Company,1088,1998,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,72.52075
10881999,Cottonwood Mutual Water Company,1088,1999,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,47.43503
10881999,Cottonwood Mutual Water Company,1088,1999,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,99.3313
10882000,Cottonwood Mutual Water Company,1088,2000,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,46.49957
10882000,Cottonwood Mutual Water Company,1088,2000,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,116.22976
10882001,Cottonwood Mutual Water Company,1088,2001,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,43.52254927
10882001,Cottonwood Mutual Water Company,1088,2001,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,130.6152188
10882002,Cottonwood Mutual Water Company,1088,2002,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,52.2940268
10882002,Cottonwood Mutual Water Company,1088,2002,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,113.0912307
10882003,Cottonwood Mutual Water Company,1088,2003,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,41.10471511
10882003,Cottonwood Mutual Water Company,1088,2003,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,134.7934866
10882004,Cottonwood Mutual Water Company,1088,2004,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,43.3339226
10882004,Cottonwood Mutual Water Company,1088,2004,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,114.7093197
10882005,Cottonwood Mutual Water Company,1088,2005,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,40.45345286
10882005,Cottonwood Mutual Water Company,1088,2005,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,120.2137442
10882006,Cottonwood Mutual Water Company,1088,2006,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,38.21250701
10882006,Cottonwood Mutual Water Company,1088,2006,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,155.2925523
10882007,Cottonwood Mutual Water Company,1088,2007,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,176.3640818
10882007,Cottonwood Mutual Water Company,1088,2007,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,29.56222117
10882008,Cottonwood Mutual Water Company,1088,2008,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,32.72333896
10882008,Cottonwood Mutual Water Company,1088,2008,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,172.5645727
10882009,Cottonwood Mutual Water Company,1088,2009,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,0
10882009,Cottonwood Mutual Water Company,1088,2009,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,25.40893049
10882009,Cottonwood Mutual Water Company,1088,2009,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,198.0092067
10882009,Cottonwood Mutual Water Company,1088,2009,108541845,Rose Hill Well 3 (WS009),Active,41.13609179,-111.7751099,Well,Withdrawal,0
10882009,Cottonwood Mutual Water Company,1088,2009,108541846,Rollins Well #1,Inactive,41.14116494,-111.7912954,Well,Withdrawal,0
10882009,Cottonwood Mutual Water Company,1088,2009,108541847,Rollins Well #2,Inactive,41.14106478,-111.7906877,Well,Withdrawal,0
10882009,Cottonwood Mutual Water Company,1088,2009,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,0
10882009,Cottonwood Mutual Water Company,1088,2009,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,26.41997852
10882010,Cottonwood Mutual Water Company,1088,2010,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,26.16387909
10882010,Cottonwood Mutual Water Company,1088,2010,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,190.9663956
10882010,Cottonwood Mutual Water Company,1088,2010,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,22.5407396
10882010,Cottonwood Mutual Water Company,1088,2010,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,33.91476139
10882011,Cottonwood Mutual Water Company,1088,2011,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,41.18121835
10882011,Cottonwood Mutual Water Company,1088,2011,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,167.3788553
10882011,Cottonwood Mutual Water Company,1088,2011,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,31.63326684
10882011,Cottonwood Mutual Water Company,1088,2011,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,20.63848397
10882012,Cottonwood Mutual Water Company,1088,2012,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,41.51327298
10882012,Cottonwood Mutual Water Company,1088,2012,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,164.606414
10882012,Cottonwood Mutual Water Company,1088,2012,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,12.7607795
10882012,Cottonwood Mutual Water Company,1088,2012,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,28.95411999
10882013,Cottonwood Mutual Water Company,1088,2013,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,40.5764678
10882013,Cottonwood Mutual Water Company,1088,2013,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,114.7341909
10882013,Cottonwood Mutual Water Company,1088,2013,108541845,Rose Hill Well 3 (WS009),Active,41.13609179,-111.7751099,Well,Withdrawal,92.85059799
10882013,Cottonwood Mutual Water Company,1088,2013,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,1.997229237
10882013,Cottonwood Mutual Water Company,1088,2013,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,14.51274902
10882014,Cottonwood Mutual Water Company,1088,2014,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,39.26304714
10882014,Cottonwood Mutual Water Company,1088,2014,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,104.758172
10882014,Cottonwood Mutual Water Company,1088,2014,108541845,Rose Hill Well 3 (WS009),Active,41.13609179,-111.7751099,Well,Withdrawal,90.10210613
10882014,Cottonwood Mutual Water Company,1088,2014,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,2.18E-02
10882014,Cottonwood Mutual Water Company,1088,2014,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,0.564214191
10882015,Cottonwood Mutual Water Company,1088,2015,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,38.33915983
10882015,Cottonwood Mutual Water Company,1088,2015,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,107.9628534
10882015,Cottonwood Mutual Water Company,1088,2015,108541845,Rose Hill Well 3 (WS009),Active,41.13609179,-111.7751099,Well,Withdrawal,69.82973836
10882015,Cottonwood Mutual Water Company,1088,2015,108541846,Rollins Well #1,Inactive,41.14116494,-111.7912954,Well,Withdrawal,0
10882015,Cottonwood Mutual Water Company,1088,2015,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,0
10882015,Cottonwood Mutual Water Company,1088,2015,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,19.89802539
10882016,Cottonwood Mutual Water Company,1088,2016,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,42.45957141
10882016,Cottonwood Mutual Water Company,1088,2016,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,45.12005384
10882016,Cottonwood Mutual Water Company,1088,2016,108541845,Rose Hill Well 3 (WS009),Active,41.13609179,-111.7751099,Well,Withdrawal,155.9139397
10882016,Cottonwood Mutual Water Company,1088,2016,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,0
10882016,Cottonwood Mutual Water Company,1088,2016,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,33.39304065
10882017,Cottonwood Mutual Water Company,1088,2017,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,35.96639134
10882017,Cottonwood Mutual Water Company,1088,2017,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,122.8313166
10882017,Cottonwood Mutual Water Company,1088,2017,108541845,Rose Hill Well 3 (WS009),Active,41.13609179,-111.7751099,Well,Withdrawal,106.4503542
10882017,Cottonwood Mutual Water Company,1088,2017,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,0
10882017,Cottonwood Mutual Water Company,1088,2017,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,30.81634487
10882018,Cottonwood Mutual Water Company,1088,2018,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,31.12737619
10882018,Cottonwood Mutual Water Company,1088,2018,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,139.6753827
10882018,Cottonwood Mutual Water Company,1088,2018,108541845,Rose Hill Well 3 (WS009),Active,41.13609179,-111.7751099,Well,Withdrawal,133.0360901
10882018,Cottonwood Mutual Water Company,1088,2018,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,2.660638941
10882018,Cottonwood Mutual Water Company,1088,2018,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,30.25458579
10882019,Cottonwood Mutual Water Company,1088,2019,108541843,Rose Hill Well 1 (WS001),Active,41.1404345,-111.7731164,Well,Withdrawal,30.65476817
10882019,Cottonwood Mutual Water Company,1088,2019,108541844,Rose Hill Well 2 (WS002),Active,41.13425455,-111.7734615,Well,Withdrawal,135.3900954
10882019,Cottonwood Mutual Water Company,1088,2019,108541845,Rose Hill Well 3 (WS009),Active,41.13609179,-111.7751099,Well,Withdrawal,137.1904374
10882019,Cottonwood Mutual Water Company,1088,2019,108541848,Rollins #3 Well (WS005),Active,41.14496093,-111.7918677,Well,Withdrawal,0
10882019,Cottonwood Mutual Water Company,1088,2019,108541849,Airport Well (WS004),Active,41.14957402,-111.7649819,Well,Withdrawal,21.2940604
1088,Cottonwood Mutual Water Company,1088,,10880001,Well (8`),Inactive,41.13460119,-111.7734363,Well,Withdrawal,
1088,Cottonwood Mutual Water Company,1088,,10880002,Well (10`),Inactive,41.1404863,-111.7730044,Well,Withdrawal,
1088,Cottonwood Mutual Water Company,1088,,108541846,Rollins Well #1,Inactive,41.14116494,-111.7912954,Well,Withdrawal,
1088,Cottonwood Mutual Water Company,1088,,108541847,Rollins Well #2,Inactive,41.14106478,-111.7906877,Well,Withdrawal,
1088,Cottonwood Mutual Water Company,1088,,108542354,Mike Rollins Well #2,Inactive,41.1413805,-111.7905691,Well,Withdrawal,
1088,Cottonwood Mutual Water Company,1088,,108542355,"Well (10`, 100-500` deep)",Inactive,41.14545334,-111.7921012,Well,Withdrawal,
1088,Cottonwood Mutual Water Company,1088,,108542356,"Well #2 (10`, 100 - 500` deep)",Inactive,41.14587218,-111.7866726,Well,Withdrawal,
1088,Cottonwood Mutual Water Company,1088,,108542357,Wilkinson Mutual Water Company Well,Inactive,41.14125122,-111.7910688,Well,Withdrawal,
10891980,Elsinore Town Water System,1089,1980,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,131.21923
10891980,Elsinore Town Water System,1089,1980,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,63.85255
10891981,Elsinore Town Water System,1089,1981,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,222.76822
10891981,Elsinore Town Water System,1089,1981,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,63.6408
10891981,Elsinore Town Water System,1089,1981,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,38.51012
10891982,Elsinore Town Water System,1089,1982,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,205.63254
10891982,Elsinore Town Water System,1089,1982,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,60.85467
10891983,Elsinore Town Water System,1089,1983,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,224.21163
10891983,Elsinore Town Water System,1089,1983,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,70.31912
10891984,Elsinore Town Water System,1089,1984,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,187.31924
10891984,Elsinore Town Water System,1089,1984,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,70.31912
10891985,Elsinore Town Water System,1089,1985,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,239.41745
10891985,Elsinore Town Water System,1089,1985,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,70.31912
10891986,Elsinore Town Water System,1089,1986,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,185.70335
10891986,Elsinore Town Water System,1089,1986,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,105.40506
10891997,Elsinore Town Water System,1089,1997,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,96.62007
10891997,Elsinore Town Water System,1089,1997,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,48.6952
10891997,Elsinore Town Water System,1089,1997,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,116.95218
10891998,Elsinore Town Water System,1089,1998,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,85.43721
10891998,Elsinore Town Water System,1089,1998,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,238.76038
10891998,Elsinore Town Water System,1089,1998,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,158.6387
10891999,Elsinore Town Water System,1089,1999,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,105.72732
10891999,Elsinore Town Water System,1089,1999,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,39.69569
10891999,Elsinore Town Water System,1089,1999,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,164.88207
10892000,Elsinore Town Water System,1089,2000,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,116.14443
10892000,Elsinore Town Water System,1089,2000,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,65.76857
10892001,Elsinore Town Water System,1089,2001,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,1223.84
10892001,Elsinore Town Water System,1089,2001,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,50.53
10892001,Elsinore Town Water System,1089,2001,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,133.77
10892002,Elsinore Town Water System,1089,2002,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,957.3677956
10892002,Elsinore Town Water System,1089,2002,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,89.61884278
10892002,Elsinore Town Water System,1089,2002,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,120.8687507
10892003,Elsinore Town Water System,1089,2003,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,1162.303639
10892003,Elsinore Town Water System,1089,2003,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,30.28737791
10892003,Elsinore Town Water System,1089,2003,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,116.6741553
10892003,Elsinore Town Water System,1089,2003,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,30.8566953
10892004,Elsinore Town Water System,1089,2004,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,718.069664
10892004,Elsinore Town Water System,1089,2004,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,89.84808961
10892004,Elsinore Town Water System,1089,2004,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,105.6497775
10892004,Elsinore Town Water System,1089,2004,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,29.73024398
10892005,Elsinore Town Water System,1089,2005,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,20.84548105
10892005,Elsinore Town Water System,1089,2005,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,287.8563756
10892005,Elsinore Town Water System,1089,2005,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,68.12987571
10892005,Elsinore Town Water System,1089,2005,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,30.33604419
10892005,Elsinore Town Water System,1089,2005,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,0.216148535
10892006,Elsinore Town Water System,1089,2006,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,61.52616234
10892006,Elsinore Town Water System,1089,2006,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,75.00383612
10892006,Elsinore Town Water System,1089,2006,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,111.0333804
10892006,Elsinore Town Water System,1089,2006,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,31.84287249
10892006,Elsinore Town Water System,1089,2006,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,33.4383919
10892011,Elsinore Town Water System,1089,2011,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,42.72928942
10892011,Elsinore Town Water System,1089,2011,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,68.29216646
10892011,Elsinore Town Water System,1089,2011,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,1279.568427
10892011,Elsinore Town Water System,1089,2011,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,2.372553662
10892011,Elsinore Town Water System,1089,2011,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,7.912808642
10892012,Elsinore Town Water System,1089,2012,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,62.05922971
10892012,Elsinore Town Water System,1089,2012,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,44.84271904
10892012,Elsinore Town Water System,1089,2012,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,164.1385607
10892012,Elsinore Town Water System,1089,2012,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,44.00184134
10892012,Elsinore Town Water System,1089,2012,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,5.302777352
10892013,Elsinore Town Water System,1089,2013,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,94.25399832
10892013,Elsinore Town Water System,1089,2013,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,44.98491863
10892013,Elsinore Town Water System,1089,2013,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,793.6949398
10892013,Elsinore Town Water System,1089,2013,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,37.99277497
10892013,Elsinore Town Water System,1089,2013,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,30.95858761
10892014,Elsinore Town Water System,1089,2014,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,82.90925751
10892014,Elsinore Town Water System,1089,2014,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,41.24916702
10892014,Elsinore Town Water System,1089,2014,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,134.0534249
10892014,Elsinore Town Water System,1089,2014,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,41.29796226
10892014,Elsinore Town Water System,1089,2014,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,82.90925751
10892015,Elsinore Town Water System,1089,2015,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,0.242441779
10892015,Elsinore Town Water System,1089,2015,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,116.2465151
10892015,Elsinore Town Water System,1089,2015,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,75.46382444
10892015,Elsinore Town Water System,1089,2015,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,0
10892015,Elsinore Town Water System,1089,2015,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,44.07530163
10892015,Elsinore Town Water System,1089,2015,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,80.0699267
10892016,Elsinore Town Water System,1089,2016,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,11.05103641
10892016,Elsinore Town Water System,1089,2016,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,139.7295148
10892016,Elsinore Town Water System,1089,2016,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,76.59366144
10892016,Elsinore Town Water System,1089,2016,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,90.51364338
10892016,Elsinore Town Water System,1089,2016,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,114.5255713
10892017,Elsinore Town Water System,1089,2017,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,31.71903848
10892017,Elsinore Town Water System,1089,2017,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,104.0647854
10892017,Elsinore Town Water System,1089,2017,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,110.7483345
10892017,Elsinore Town Water System,1089,2017,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,97.82372334
10892017,Elsinore Town Water System,1089,2017,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,96.44044569
10892018,Elsinore Town Water System,1089,2018,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,53.50490276
10892018,Elsinore Town Water System,1089,2018,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,142.2463489
10892018,Elsinore Town Water System,1089,2018,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,74.85548585
10892018,Elsinore Town Water System,1089,2018,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,99.58526235
10892018,Elsinore Town Water System,1089,2018,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,131.4381103
10892019,Elsinore Town Water System,1089,2019,10890001,Center Street Well  (WS003),Active,38.67886523,-112.148752,Well,Withdrawal,67.50634514
10892019,Elsinore Town Water System,1089,2019,10890002,300 East  Well (WS004),Active,38.68473624,-112.1424503,Well,Withdrawal,166.066177
10892019,Elsinore Town Water System,1089,2019,10890003,N & S/Mortensen Creek Springs (Group),Active,38.69250516,-112.2528897,Spring,Withdrawal,0
10892019,Elsinore Town Water System,1089,2019,10890005,Sold to Brooklyn Tapline,Active,38.67471605,-112.1483633,Well/Spring,Transfer Out,64.16728044
10892019,Elsinore Town Water System,1089,2019,108540377,Hwy 258 Well (WS005),Active,38.6827294,-112.1318954,Well,Withdrawal,102.6192187
1089,Elsinore Town Water System,1089,,10890004,Mortensen Spring (#1),Inactive,38.70558797,-112.2407439,Spring,Withdrawal,
10901980,Centerville City Water System,1090,1980,10900001,Church Main Well (WS011),Active,40.91554709,-111.8757671,Well,Withdrawal,278.30354
10901980,Centerville City Water System,1090,1980,10900002,Holbrook Well (WS003),Inactive,40.93407859,-111.8746156,Well,Withdrawal,105.48885
10901980,Centerville City Water System,1090,1980,10900003,Bought from Weber Basin WCD (WS002),Active,,,Drain,Transfer In,500
10901981,Centerville City Water System,1090,1981,10900001,Church Main Well (WS011),Active,40.91554709,-111.8757671,Well,Withdrawal,355.02386
10901981,Centerville City Water System,1090,1981,10900002,Holbrook Well (WS003),Inactive,40.93407859,-111.8746156,Well,Withdrawal,355.02386
10901981,Centerville City Water System,1090,1981,10900003,Bought from Weber Basin WCD (WS002),Active,,,Drain,Transfer In,500.03349
10901982,Centerville City Water System,1090,1982,10900001,Church Main Well (WS011),Active,40.91554709,-111.8757671,Well,Withdrawal,298.85388
10901982,Centerville City Water System,1090,1982,10900002,Holbrook Well (WS003),Inactive,40.93407859,-111.8746156,Well,Withdrawal,365.49255
10901982,Centerville City Water System,1090,1982,10900003,Bought from Weber Basin WCD (WS002),Active,,,Drain,Transfer In,315.9635
10901982,Centerville City Water System,1090,1982,10900004,50E Center Street Lion Well (WS005),Active,40.91728911,-111.8779307,Well,Withdrawal,73.17953
10901984,Centerville City Water System,1090,1984,10900001,Church Main Well (WS011),Active,40.91554709,-111.8757671,Well,Withdrawal,190.77
10901984,Centerville City Water System,1090,1984,10900002,Holbrook Well (WS003),Inactive,40.93407859,-111.8746156,Well,Withdrawal,225.27
10901984,Centerville City Water System,1090,1984,10900003,Bought from Weber Basin WCD (WS002),Active,,,Drain,Transfer In,543.75003
