ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,BENEFICIAL_USE_ID,SUMMARY_SEQ,ROW_SEQ,AMOUNT,CONSUMPTIVE_INDICATOR,METHOD_ID,START_DATE,END_DATE
TWDB,2007,48665,17,1,1,391,N,1,1-Jan,31-Dec
TWDB,2007,48669,17,1,1,26,N,1,1-Jan,31-Dec
TWDB,2007,48673,17,1,1,1426,N,1,1-Jan,31-Dec
TWDB,2007,48677,17,1,1,155,N,1,1-Jan,31-Dec
TWDB,2007,48681,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48685,17,1,1,760,N,1,1-Jan,31-Dec
TWDB,2007,48689,17,1,1,19,N,1,1-Jan,31-Dec
TWDB,2007,48693,17,1,1,4628,N,1,1-Jan,31-Dec
TWDB,2007,48697,17,1,1,7043,N,1,1-Jan,31-Dec
TWDB,2007,48701,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48705,17,1,1,24,N,1,1-Jan,31-Dec
TWDB,2007,48709,17,1,1,46929,N,1,1-Jan,31-Dec
TWDB,2007,48713,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48717,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48721,17,1,1,88,N,1,1-Jan,31-Dec
TWDB,2007,48725,17,1,1,4321,N,1,1-Jan,31-Dec
TWDB,2007,48729,17,1,1,1594,N,1,1-Jan,31-Dec
TWDB,2007,48733,17,1,1,6578,N,1,1-Jan,31-Dec
TWDB,2007,48737,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48741,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48745,17,1,1,1971,N,1,1-Jan,31-Dec
TWDB,2007,48749,17,1,1,6688,N,1,1-Jan,31-Dec
TWDB,2007,48753,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48757,17,1,1,1112,N,1,1-Jan,31-Dec
TWDB,2007,48761,17,1,1,5787,N,1,1-Jan,31-Dec
TWDB,2007,48765,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48769,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48773,17,1,1,710,N,1,1-Jan,31-Dec
TWDB,2007,48777,17,1,1,27,N,1,1-Jan,31-Dec
TWDB,2007,48781,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48785,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48789,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48793,17,1,1,9832,N,1,1-Jan,31-Dec
TWDB,2007,48797,17,1,1,1206,N,1,1-Jan,31-Dec
TWDB,2007,48801,17,1,1,1675,N,1,1-Jan,31-Dec
TWDB,2007,48805,17,1,1,812,N,1,1-Jan,31-Dec
TWDB,2007,48809,17,1,1,1230,N,1,1-Jan,31-Dec
TWDB,2007,48813,17,1,1,48,N,1,1-Jan,31-Dec
TWDB,2007,48817,17,1,1,6330,N,1,1-Jan,31-Dec
TWDB,2007,48821,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48825,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48829,17,1,1,2008,N,1,1-Jan,31-Dec
TWDB,2007,48833,17,1,1,682,N,1,1-Jan,31-Dec
TWDB,2007,48837,17,1,1,1774,N,1,1-Jan,31-Dec
TWDB,2007,48841,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48845,17,1,1,20195,N,1,1-Jan,31-Dec
TWDB,2007,48849,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48853,17,1,1,6896,N,1,1-Jan,31-Dec
TWDB,2007,48857,17,1,1,1249,N,1,1-Jan,31-Dec
TWDB,2007,48861,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48865,17,1,1,64,N,1,1-Jan,31-Dec
TWDB,2007,48869,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48873,17,1,1,227,N,1,1-Jan,31-Dec
TWDB,2007,48877,17,1,1,294340,N,1,1-Jan,31-Dec
TWDB,2007,48881,17,1,1,20233,N,1,1-Jan,31-Dec
TWDB,2007,48885,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48889,17,1,1,1116,N,1,1-Jan,31-Dec
TWDB,2007,48893,17,1,1,248,N,1,1-Jan,31-Dec
TWDB,2007,48897,17,1,1,6388,N,1,1-Jan,31-Dec
TWDB,2007,48901,17,1,1,14912,N,1,1-Jan,31-Dec
TWDB,2007,48905,17,1,1,150540,N,1,1-Jan,31-Dec
TWDB,2007,48909,17,1,1,434,N,1,1-Jan,31-Dec
TWDB,2007,48913,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48917,17,1,1,417,N,1,1-Jan,31-Dec
TWDB,2007,48921,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48925,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48929,17,1,1,7312,N,1,1-Jan,31-Dec
TWDB,2007,48933,17,1,1,4071,N,1,1-Jan,31-Dec
TWDB,2007,48937,17,1,1,8953,N,1,1-Jan,31-Dec
TWDB,2007,48941,17,1,1,3621,N,1,1-Jan,31-Dec
TWDB,2007,48945,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48949,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48953,17,1,1,2388,N,1,1-Jan,31-Dec
TWDB,2007,48957,17,1,1,38102,N,1,1-Jan,31-Dec
TWDB,2007,48961,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48965,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48969,17,1,1,19055,N,1,1-Jan,31-Dec
TWDB,2007,48973,17,1,1,21,N,1,1-Jan,31-Dec
TWDB,2007,48977,17,1,1,3252,N,1,1-Jan,31-Dec
TWDB,2007,48981,17,1,1,37402,N,1,1-Jan,31-Dec
TWDB,2007,48985,17,1,1,194,N,1,1-Jan,31-Dec
TWDB,2007,48989,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48993,17,1,1,2016,N,1,1-Jan,31-Dec
TWDB,2007,48997,17,1,1,883,N,1,1-Jan,31-Dec
TWDB,2007,49001,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,49005,17,1,1,2549,N,1,1-Jan,31-Dec
TWDB,2007,49009,17,1,1,3127,N,1,1-Jan,31-Dec
TWDB,2007,49013,17,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48001,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48005,13,1,1,987,N,1,1-Jan,31-Dec
TWDB,2007,48009,13,1,1,3723,N,1,1-Jan,31-Dec
TWDB,2007,48013,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48017,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48021,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48025,13,1,1,130,N,1,1-Jan,31-Dec
TWDB,2007,48029,13,1,1,73,N,1,1-Jan,31-Dec
TWDB,2007,48033,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48037,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48041,13,1,1,66,N,1,1-Jan,31-Dec
TWDB,2007,48045,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48049,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48053,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48057,13,1,1,6391,N,1,1-Jan,31-Dec
TWDB,2007,48061,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48065,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48069,13,1,1,252,N,1,1-Jan,31-Dec
TWDB,2007,48073,13,1,1,35,N,1,1-Jan,31-Dec
TWDB,2007,48077,13,1,1,2183,N,1,1-Jan,31-Dec
TWDB,2007,48081,13,1,1,2184,N,1,1-Jan,31-Dec
TWDB,2007,48085,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48089,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48093,13,1,1,1,N,1,1-Jan,31-Dec
TWDB,2007,48097,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48101,13,1,1,117,N,1,1-Jan,31-Dec
TWDB,2007,48105,13,1,1,8,N,1,1-Jan,31-Dec
TWDB,2007,48109,13,1,1,2,N,1,1-Jan,31-Dec
TWDB,2007,48113,13,1,1,1,N,1,1-Jan,31-Dec
TWDB,2007,48117,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48121,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48125,13,1,1,2,N,1,1-Jan,31-Dec
TWDB,2007,48129,13,1,1,308,N,1,1-Jan,31-Dec
TWDB,2007,48133,13,1,1,135,N,1,1-Jan,31-Dec
TWDB,2007,48137,13,1,1,107,N,1,1-Jan,31-Dec
TWDB,2007,48141,13,1,1,1643,N,1,1-Jan,31-Dec
TWDB,2007,48145,13,1,1,78,N,1,1-Jan,31-Dec
TWDB,2007,48149,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48153,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48157,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48161,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48165,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48169,13,1,1,376,N,1,1-Jan,31-Dec
TWDB,2007,48173,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48177,13,1,1,846,N,1,1-Jan,31-Dec
TWDB,2007,48181,13,1,1,473,N,1,1-Jan,31-Dec
TWDB,2007,48185,13,1,1,3,N,1,1-Jan,31-Dec
TWDB,2007,48189,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48193,13,1,1,106,N,1,1-Jan,31-Dec
TWDB,2007,48197,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48201,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48205,13,1,1,591,N,1,1-Jan,31-Dec
TWDB,2007,48209,13,1,1,18,N,1,1-Jan,31-Dec
TWDB,2007,48213,13,1,1,2,N,1,1-Jan,31-Dec
TWDB,2007,48217,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48221,13,1,1,9,N,1,1-Jan,31-Dec
TWDB,2007,48225,13,1,1,616,N,1,1-Jan,31-Dec
TWDB,2007,48229,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48233,13,1,1,474,N,1,1-Jan,31-Dec
TWDB,2007,48237,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48241,13,1,1,13,N,1,1-Jan,31-Dec
TWDB,2007,48245,13,1,1,177,N,1,1-Jan,31-Dec
TWDB,2007,48249,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48253,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48257,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48261,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48265,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48269,13,1,1,3511,N,1,1-Jan,31-Dec
TWDB,2007,48273,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48281,13,1,1,5452,N,1,1-Jan,31-Dec
TWDB,2007,48277,13,1,1,2117,N,1,1-Jan,31-Dec
TWDB,2007,48285,13,1,1,69,N,1,1-Jan,31-Dec
TWDB,2007,48289,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48293,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48297,13,1,1,233,N,1,1-Jan,31-Dec
TWDB,2007,48301,13,1,1,146,N,1,1-Jan,31-Dec
TWDB,2007,48305,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48309,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48313,13,1,1,4234,N,1,1-Jan,31-Dec
TWDB,2007,48317,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48321,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48325,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48329,13,1,1,77,N,1,1-Jan,31-Dec
TWDB,2007,48333,13,1,1,115,N,1,1-Jan,31-Dec
TWDB,2007,48337,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48341,13,1,1,6,N,1,1-Jan,31-Dec
TWDB,2007,48345,13,1,1,1,N,1,1-Jan,31-Dec
TWDB,2007,48349,13,1,1,1,N,1,1-Jan,31-Dec
TWDB,2007,48353,13,1,1,1494,N,1,1-Jan,31-Dec
TWDB,2007,48357,13,1,1,3921,N,1,1-Jan,31-Dec
TWDB,2007,48361,13,1,1,904,N,1,1-Jan,31-Dec
TWDB,2007,48365,13,1,1,158,N,1,1-Jan,31-Dec
TWDB,2007,48369,13,1,1,274,N,1,1-Jan,31-Dec
TWDB,2007,48373,13,1,1,1183,N,1,1-Jan,31-Dec
TWDB,2007,48377,13,1,1,2365,N,1,1-Jan,31-Dec
TWDB,2007,48381,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48385,13,1,1,4,N,1,1-Jan,31-Dec
TWDB,2007,48389,13,1,1,387,N,1,1-Jan,31-Dec
TWDB,2007,48393,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48397,13,1,1,90,N,1,1-Jan,31-Dec
TWDB,2007,48401,13,1,1,46844,N,1,1-Jan,31-Dec
TWDB,2007,48405,13,1,1,258,N,1,1-Jan,31-Dec
TWDB,2007,48409,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48413,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48417,13,1,1,139,N,1,1-Jan,31-Dec
TWDB,2007,48421,13,1,1,2,N,1,1-Jan,31-Dec
TWDB,2007,48425,13,1,1,736,N,1,1-Jan,31-Dec
TWDB,2007,48429,13,1,1,8,N,1,1-Jan,31-Dec
TWDB,2007,48433,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48437,13,1,1,395,N,1,1-Jan,31-Dec
TWDB,2007,48441,13,1,1,25,N,1,1-Jan,31-Dec
TWDB,2007,48445,13,1,1,492,N,1,1-Jan,31-Dec
TWDB,2007,48449,13,1,1,5,N,1,1-Jan,31-Dec
TWDB,2007,48453,13,1,1,625,N,1,1-Jan,31-Dec
TWDB,2007,48457,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48461,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48465,13,1,1,25228,N,1,1-Jan,31-Dec
TWDB,2007,48469,13,1,1,1,N,1,1-Jan,31-Dec
TWDB,2007,48473,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48477,13,1,1,140,N,1,1-Jan,31-Dec
TWDB,2007,48481,13,1,1,44467,N,1,1-Jan,31-Dec
TWDB,2007,48485,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48489,13,1,1,101,N,1,1-Jan,31-Dec
TWDB,2007,48493,13,1,1,2,N,1,1-Jan,31-Dec
TWDB,2007,48497,13,1,1,123,N,1,1-Jan,31-Dec
TWDB,2007,48501,13,1,1,998,N,1,1-Jan,31-Dec
TWDB,2007,48505,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48509,13,1,1,38,N,1,1-Jan,31-Dec
TWDB,2007,48513,13,1,1,416,N,1,1-Jan,31-Dec
TWDB,2007,48517,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48521,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48525,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48529,13,1,1,23,N,1,1-Jan,31-Dec
TWDB,2007,48533,13,1,1,2,N,1,1-Jan,31-Dec
TWDB,2007,48537,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48541,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48545,13,1,1,1197,N,1,1-Jan,31-Dec
TWDB,2007,48549,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48565,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48553,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48557,13,1,1,512,N,1,1-Jan,31-Dec
TWDB,2007,48561,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48569,13,1,1,323,N,1,1-Jan,31-Dec
TWDB,2007,48573,13,1,1,11,N,1,1-Jan,31-Dec
TWDB,2007,48577,13,1,1,748,N,1,1-Jan,31-Dec
TWDB,2007,48581,13,1,1,325,N,1,1-Jan,31-Dec
TWDB,2007,48585,13,1,1,26,N,1,1-Jan,31-Dec
TWDB,2007,48589,13,1,1,143,N,1,1-Jan,31-Dec
TWDB,2007,48593,13,1,1,858,N,1,1-Jan,31-Dec
TWDB,2007,48597,13,1,1,3,N,1,1-Jan,31-Dec
TWDB,2007,48601,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48605,13,1,1,388,N,1,1-Jan,31-Dec
TWDB,2007,48609,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48625,13,1,1,197,N,1,1-Jan,31-Dec
TWDB,2007,48629,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48633,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48637,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48641,13,1,1,1750,N,1,1-Jan,31-Dec
TWDB,2007,48645,13,1,1,16,N,1,1-Jan,31-Dec
TWDB,2007,48613,13,1,1,27,N,1,1-Jan,31-Dec
TWDB,2007,48617,13,1,1,590,N,1,1-Jan,31-Dec
TWDB,2007,48621,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48649,13,1,1,20,N,1,1-Jan,31-Dec
TWDB,2007,48653,13,1,1,3,N,1,1-Jan,31-Dec
TWDB,2007,48657,13,1,1,140,N,1,1-Jan,31-Dec
TWDB,2007,48661,13,1,1,24678,N,1,1-Jan,31-Dec
TWDB,2007,48665,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48669,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48673,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48677,13,1,1,1443,N,1,1-Jan,31-Dec
TWDB,2007,48681,13,1,1,7231,N,1,1-Jan,31-Dec
TWDB,2007,48685,13,1,1,49,N,1,1-Jan,31-Dec
TWDB,2007,48689,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48693,13,1,1,2028,N,1,1-Jan,31-Dec
TWDB,2007,48697,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48701,13,1,1,52,N,1,1-Jan,31-Dec
TWDB,2007,48705,13,1,1,445,N,1,1-Jan,31-Dec
TWDB,2007,48709,13,1,1,1598,N,1,1-Jan,31-Dec
TWDB,2007,48713,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48717,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48721,13,1,1,4116,N,1,1-Jan,31-Dec
TWDB,2007,48725,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48729,13,1,1,415,N,1,1-Jan,31-Dec
TWDB,2007,48733,13,1,1,7,N,1,1-Jan,31-Dec
TWDB,2007,48737,13,1,1,1819,N,1,1-Jan,31-Dec
TWDB,2007,48741,13,1,1,231,N,1,1-Jan,31-Dec
TWDB,2007,48745,13,1,1,333,N,1,1-Jan,31-Dec
TWDB,2007,48749,13,1,1,5815,N,1,1-Jan,31-Dec
TWDB,2007,48753,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48757,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48761,13,1,1,499,N,1,1-Jan,31-Dec
TWDB,2007,48765,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48769,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48773,13,1,1,8,N,1,1-Jan,31-Dec
TWDB,2007,48777,13,1,1,409,N,1,1-Jan,31-Dec
TWDB,2007,48781,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48785,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48789,13,1,1,4619,N,1,1-Jan,31-Dec
TWDB,2007,48793,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48797,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48801,13,1,1,172,N,1,1-Jan,31-Dec
TWDB,2007,48805,13,1,1,146,N,1,1-Jan,31-Dec
TWDB,2007,48809,13,1,1,5,N,1,1-Jan,31-Dec
TWDB,2007,48813,13,1,1,10,N,1,1-Jan,31-Dec
TWDB,2007,48817,13,1,1,3,N,1,1-Jan,31-Dec
TWDB,2007,48821,13,1,1,1,N,1,1-Jan,31-Dec
TWDB,2007,48825,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48829,13,1,1,203,N,1,1-Jan,31-Dec
TWDB,2007,48833,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48837,13,1,1,2,N,1,1-Jan,31-Dec
TWDB,2007,48841,13,1,1,2,N,1,1-Jan,31-Dec
TWDB,2007,48845,13,1,1,957,N,1,1-Jan,31-Dec
TWDB,2007,48849,13,1,1,8,N,1,1-Jan,31-Dec
TWDB,2007,48853,13,1,1,89,N,1,1-Jan,31-Dec
TWDB,2007,48857,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48861,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48865,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48869,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48873,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48877,13,1,1,746,N,1,1-Jan,31-Dec
TWDB,2007,48881,13,1,1,6,N,1,1-Jan,31-Dec
TWDB,2007,48885,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48889,13,1,1,2,N,1,1-Jan,31-Dec
TWDB,2007,48893,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48897,13,1,1,80,N,1,1-Jan,31-Dec
TWDB,2007,48901,13,1,1,440,N,1,1-Jan,31-Dec
TWDB,2007,48905,13,1,1,808,N,1,1-Jan,31-Dec
TWDB,2007,48909,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48913,13,1,1,1,N,1,1-Jan,31-Dec
TWDB,2007,48917,13,1,1,65,N,1,1-Jan,31-Dec
TWDB,2007,48921,13,1,1,124,N,1,1-Jan,31-Dec
TWDB,2007,48925,13,1,1,3,N,1,1-Jan,31-Dec
TWDB,2007,48929,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48933,13,1,1,14,N,1,1-Jan,31-Dec
TWDB,2007,48937,13,1,1,501,N,1,1-Jan,31-Dec
TWDB,2007,48941,13,1,1,47,N,1,1-Jan,31-Dec
TWDB,2007,48945,13,1,1,26,N,1,1-Jan,31-Dec
TWDB,2007,48949,13,1,1,7,N,1,1-Jan,31-Dec
TWDB,2007,48953,13,1,1,418,N,1,1-Jan,31-Dec
TWDB,2007,48957,13,1,1,101,N,1,1-Jan,31-Dec
TWDB,2007,48961,13,1,1,208,N,1,1-Jan,31-Dec
TWDB,2007,48965,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48969,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48973,13,1,1,736,N,1,1-Jan,31-Dec
TWDB,2007,48977,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48981,13,1,1,901,N,1,1-Jan,31-Dec
TWDB,2007,48985,13,1,1,9,N,1,1-Jan,31-Dec
TWDB,2007,48989,13,1,1,79,N,1,1-Jan,31-Dec
TWDB,2007,48993,13,1,1,120,N,1,1-Jan,31-Dec
TWDB,2007,48997,13,1,1,649,N,1,1-Jan,31-Dec
TWDB,2007,49001,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,49005,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,49009,13,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,49013,13,1,1,707,N,1,1-Jan,31-Dec
TWDB,2007,48001,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48005,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48009,14,1,1,2880,N,1,1-Jan,31-Dec
TWDB,2007,48013,14,1,1,149,N,1,1-Jan,31-Dec
TWDB,2007,48017,14,1,1,1,N,1,1-Jan,31-Dec
TWDB,2007,48021,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48025,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48029,14,1,1,2,N,1,1-Jan,31-Dec
TWDB,2007,48033,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48037,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48041,14,1,1,30,N,1,1-Jan,31-Dec
TWDB,2007,48045,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48049,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48053,14,1,1,706,N,1,1-Jan,31-Dec
TWDB,2007,48057,14,1,1,976,N,1,1-Jan,31-Dec
TWDB,2007,48061,14,1,1,1,N,1,1-Jan,31-Dec
TWDB,2007,48065,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48069,14,1,1,705,N,1,1-Jan,31-Dec
TWDB,2007,48073,14,1,1,1377,N,1,1-Jan,31-Dec
TWDB,2007,48077,14,1,1,207971,N,1,1-Jan,31-Dec
TWDB,2007,48081,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48085,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48089,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48093,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48097,14,1,1,371,N,1,1-Jan,31-Dec
TWDB,2007,48101,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48105,14,1,1,215,N,1,1-Jan,31-Dec
TWDB,2007,48109,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48113,14,1,1,36261,N,1,1-Jan,31-Dec
TWDB,2007,48117,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48121,14,1,1,1275,N,1,1-Jan,31-Dec
TWDB,2007,48125,14,1,1,28,N,1,1-Jan,31-Dec
TWDB,2007,48129,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48133,14,1,1,107731,N,1,1-Jan,31-Dec
TWDB,2007,48137,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48141,14,1,1,15383,N,1,1-Jan,31-Dec
TWDB,2007,48145,14,1,1,36,N,1,1-Jan,31-Dec
TWDB,2007,48149,14,1,1,27,N,1,1-Jan,31-Dec
TWDB,2007,48153,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48157,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48161,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48165,14,1,1,1,N,1,1-Jan,31-Dec
TWDB,2007,48169,14,1,1,714,N,1,1-Jan,31-Dec
TWDB,2007,48173,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48177,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48181,14,1,1,740,N,1,1-Jan,31-Dec
TWDB,2007,48185,14,1,1,23,N,1,1-Jan,31-Dec
TWDB,2007,48189,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48193,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48197,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48201,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2007,48205,14,1,1,0,N,1,1-Jan,31-Dec
