ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,BENEFICIAL_USE_ID,SUMMARY_SEQ,IRRIGATION_SEQ,IRRIGATION_METHOD,ACRES_IRRIGATED,CROP_TYPE
TWDB,2008,48421,2,1,1,,,
TWDB,2008,48425,2,1,1,,,
TWDB,2008,48429,2,1,1,,,
TWDB,2008,48433,2,1,1,,,
TWDB,2008,48437,2,1,1,,,
TWDB,2008,48441,2,1,1,,,
TWDB,2008,48445,2,1,1,,,
TWDB,2008,48449,2,1,1,,,
TWDB,2008,48453,2,1,1,,,
TWDB,2008,48457,2,1,1,,,
TWDB,2008,48461,2,1,1,,,
TWDB,2008,48465,2,1,1,,,
TWDB,2008,48469,2,1,1,,,
TWDB,2008,48473,2,1,1,,,
TWDB,2008,48477,2,1,1,,,
TWDB,2008,48481,2,1,1,,,
TWDB,2008,48485,2,1,1,,,
TWDB,2008,48489,2,1,1,,,
TWDB,2008,48493,2,1,1,,,
TWDB,2008,48497,2,1,1,,,
TWDB,2008,48501,2,1,1,,,
TWDB,2008,48505,2,1,1,,,
TWDB,2008,48509,2,1,1,,,
TWDB,2008,48513,2,1,1,,,
TWDB,2008,48517,2,1,1,,,
TWDB,2008,48521,2,1,1,,,
TWDB,2008,48525,2,1,1,,,
TWDB,2008,48529,2,1,1,,,
TWDB,2008,48533,2,1,1,,,
TWDB,2008,48537,2,1,1,,,
TWDB,2008,48541,2,1,1,,,
TWDB,2008,48545,2,1,1,,,
TWDB,2008,48549,2,1,1,,,
TWDB,2008,48565,2,1,1,,,
TWDB,2008,48553,2,1,1,,,
TWDB,2008,48557,2,1,1,,,
TWDB,2008,48561,2,1,1,,,
TWDB,2008,48569,2,1,1,,,
TWDB,2008,48573,2,1,1,,,
TWDB,2008,48577,2,1,1,,,
TWDB,2008,48581,2,1,1,,,
TWDB,2008,48585,2,1,1,,,
TWDB,2008,48589,2,1,1,,,
TWDB,2008,48593,2,1,1,,,
TWDB,2008,48597,2,1,1,,,
TWDB,2008,48601,2,1,1,,,
TWDB,2008,48605,2,1,1,,,
TWDB,2008,48609,2,1,1,,,
TWDB,2008,48625,2,1,1,,,
TWDB,2008,48629,2,1,1,,,
TWDB,2008,48633,2,1,1,,,
TWDB,2008,48637,2,1,1,,,
TWDB,2008,48641,2,1,1,,,
TWDB,2008,48645,2,1,1,,,
TWDB,2008,48613,2,1,1,,,
TWDB,2008,48617,2,1,1,,,
TWDB,2008,48621,2,1,1,,,
TWDB,2008,48649,2,1,1,,,
TWDB,2008,48653,2,1,1,,,
TWDB,2008,48657,2,1,1,,,
TWDB,2008,48661,2,1,1,,,
TWDB,2008,48665,2,1,1,,,
TWDB,2008,48669,2,1,1,,,
TWDB,2008,48673,2,1,1,,,
TWDB,2008,48677,2,1,1,,,
TWDB,2008,48681,2,1,1,,,
TWDB,2008,48685,2,1,1,,,
TWDB,2008,48689,2,1,1,,,
TWDB,2008,48693,2,1,1,,,
TWDB,2008,48697,2,1,1,,,
TWDB,2008,48701,2,1,1,,,
TWDB,2008,48705,2,1,1,,,
TWDB,2008,48709,2,1,1,,,
TWDB,2008,48713,2,1,1,,,
TWDB,2008,48717,2,1,1,,,
TWDB,2008,48721,2,1,1,,,
TWDB,2008,48725,2,1,1,,,
TWDB,2008,48729,2,1,1,,,
TWDB,2008,48733,2,1,1,,,
TWDB,2008,48737,2,1,1,,,
TWDB,2008,48741,2,1,1,,,
TWDB,2008,48745,2,1,1,,,
TWDB,2008,48749,2,1,1,,,
TWDB,2008,48753,2,1,1,,,
TWDB,2008,48757,2,1,1,,,
TWDB,2008,48761,2,1,1,,,
TWDB,2008,48765,2,1,1,,,
TWDB,2008,48769,2,1,1,,,
TWDB,2008,48773,2,1,1,,,
TWDB,2008,48777,2,1,1,,,
TWDB,2008,48781,2,1,1,,,
TWDB,2008,48785,2,1,1,,,
TWDB,2008,48789,2,1,1,,,
TWDB,2008,48793,2,1,1,,,
TWDB,2008,48797,2,1,1,,,
TWDB,2008,48801,2,1,1,,,
TWDB,2008,48805,2,1,1,,,
TWDB,2008,48809,2,1,1,,,
TWDB,2008,48813,2,1,1,,,
TWDB,2008,48817,2,1,1,,,
TWDB,2008,48821,2,1,1,,,
TWDB,2008,48825,2,1,1,,,
TWDB,2008,48829,2,1,1,,,
TWDB,2008,48833,2,1,1,,,
TWDB,2008,48837,2,1,1,,,
TWDB,2008,48841,2,1,1,,,
TWDB,2008,48845,2,1,1,,,
TWDB,2008,48849,2,1,1,,,
TWDB,2008,48853,2,1,1,,,
TWDB,2008,48857,2,1,1,,,
TWDB,2008,48861,2,1,1,,,
TWDB,2008,48865,2,1,1,,,
TWDB,2008,48869,2,1,1,,,
TWDB,2008,48873,2,1,1,,,
TWDB,2008,48877,2,1,1,,,
TWDB,2008,48881,2,1,1,,,
TWDB,2008,48885,2,1,1,,,
TWDB,2008,48889,2,1,1,,,
TWDB,2008,48893,2,1,1,,,
TWDB,2008,48897,2,1,1,,,
TWDB,2008,48901,2,1,1,,,
TWDB,2008,48905,2,1,1,,,
TWDB,2008,48909,2,1,1,,,
TWDB,2008,48913,2,1,1,,,
TWDB,2008,48917,2,1,1,,,
TWDB,2008,48921,2,1,1,,,
TWDB,2008,48925,2,1,1,,,
TWDB,2008,48929,2,1,1,,,
TWDB,2008,48933,2,1,1,,,
TWDB,2008,48937,2,1,1,,,
TWDB,2008,48941,2,1,1,,,
TWDB,2008,48945,2,1,1,,,
TWDB,2008,48949,2,1,1,,,
TWDB,2008,48953,2,1,1,,,
TWDB,2008,48957,2,1,1,,,
TWDB,2008,48961,2,1,1,,,
TWDB,2008,48965,2,1,1,,,
TWDB,2008,48969,2,1,1,,,
TWDB,2008,48973,2,1,1,,,
TWDB,2008,48977,2,1,1,,,
TWDB,2008,48981,2,1,1,,,
TWDB,2008,48985,2,1,1,,,
TWDB,2008,48989,2,1,1,,,
TWDB,2008,48993,2,1,1,,,
TWDB,2008,48997,2,1,1,,,
TWDB,2008,49001,2,1,1,,,
TWDB,2008,49005,2,1,1,,,
TWDB,2008,49009,2,1,1,,,
TWDB,2008,49013,2,1,1,,,
TWDB,2009,12,1,1,1,,,
TWDB,2009,13,1,1,1,,,
TWDB,2009,1,1,1,1,,,
TWDB,2009,14,1,1,1,,,
TWDB,2009,15,1,1,1,,,
TWDB,2009,4,1,1,1,,,
TWDB,2009,18,1,1,1,,,
TWDB,2009,16,1,1,1,,,
TWDB,2009,17,1,1,1,,,
TWDB,2009,6,1,1,1,,,
TWDB,2009,7,1,1,1,,,
TWDB,2009,21,1,1,1,,,
TWDB,2009,22,1,1,1,,,
TWDB,2009,2,1,1,1,,,
TWDB,2009,23,1,1,1,,,
TWDB,2009,5,1,1,1,,,
TWDB,2009,19,1,1,1,,,
TWDB,2009,20,1,1,1,,,
TWDB,2009,10,1,1,1,,,
TWDB,2009,11,1,1,1,,,
TWDB,2009,3,1,1,1,,,
TWDB,2009,8,1,1,1,,,
TWDB,2009,9,1,1,1,,,
TWDB,2009,12,2,1,1,,,
TWDB,2009,13,2,1,1,,,
TWDB,2009,1,2,1,1,,,
TWDB,2009,14,2,1,1,,,
TWDB,2009,15,2,1,1,,,
TWDB,2009,4,2,1,1,,,
TWDB,2009,18,2,1,1,,,
TWDB,2009,16,2,1,1,,,
TWDB,2009,17,2,1,1,,,
TWDB,2009,6,2,1,1,,,
TWDB,2009,7,2,1,1,,,
TWDB,2009,21,2,1,1,,,
TWDB,2009,22,2,1,1,,,
TWDB,2009,2,2,1,1,,,
TWDB,2009,23,2,1,1,,,
TWDB,2009,5,2,1,1,,,
TWDB,2009,19,2,1,1,,,
TWDB,2009,20,2,1,1,,,
TWDB,2009,10,2,1,1,,,
TWDB,2009,11,2,1,1,,,
TWDB,2009,3,2,1,1,,,
TWDB,2009,8,2,1,1,,,
TWDB,2009,9,2,1,1,,,
TWDB,2009,48001,1,1,1,,,
TWDB,2009,48005,1,1,1,,,
TWDB,2009,48009,1,1,1,,,
TWDB,2009,48013,1,1,1,,,
TWDB,2009,48017,1,1,1,,,
TWDB,2009,48021,1,1,1,,,
TWDB,2009,48025,1,1,1,,,
TWDB,2009,48029,1,1,1,,,
TWDB,2009,48033,1,1,1,,,
TWDB,2009,48037,1,1,1,,,
TWDB,2009,48041,1,1,1,,,
TWDB,2009,48045,1,1,1,,,
TWDB,2009,48049,1,1,1,,,
TWDB,2009,48053,1,1,1,,,
TWDB,2009,48057,1,1,1,,,
TWDB,2009,48061,1,1,1,,,
TWDB,2009,48065,1,1,1,,,
TWDB,2009,48069,1,1,1,,,
TWDB,2009,48073,1,1,1,,,
TWDB,2009,48077,1,1,1,,,
TWDB,2009,48081,1,1,1,,,
TWDB,2009,48085,1,1,1,,,
TWDB,2009,48089,1,1,1,,,
TWDB,2009,48093,1,1,1,,,
TWDB,2009,48097,1,1,1,,,
TWDB,2009,48101,1,1,1,,,
TWDB,2009,48105,1,1,1,,,
TWDB,2009,48109,1,1,1,,,
TWDB,2009,48113,1,1,1,,,
TWDB,2009,48117,1,1,1,,,
TWDB,2009,48121,1,1,1,,,
TWDB,2009,48125,1,1,1,,,
TWDB,2009,48129,1,1,1,,,
TWDB,2009,48133,1,1,1,,,
TWDB,2009,48137,1,1,1,,,
TWDB,2009,48141,1,1,1,,,
TWDB,2009,48145,1,1,1,,,
TWDB,2009,48149,1,1,1,,,
TWDB,2009,48153,1,1,1,,,
TWDB,2009,48157,1,1,1,,,
TWDB,2009,48161,1,1,1,,,
TWDB,2009,48165,1,1,1,,,
TWDB,2009,48169,1,1,1,,,
TWDB,2009,48173,1,1,1,,,
TWDB,2009,48177,1,1,1,,,
TWDB,2009,48181,1,1,1,,,
TWDB,2009,48185,1,1,1,,,
TWDB,2009,48189,1,1,1,,,
TWDB,2009,48193,1,1,1,,,
TWDB,2009,48197,1,1,1,,,
TWDB,2009,48201,1,1,1,,,
TWDB,2009,48205,1,1,1,,,
TWDB,2009,48209,1,1,1,,,
TWDB,2009,48213,1,1,1,,,
TWDB,2009,48217,1,1,1,,,
TWDB,2009,48221,1,1,1,,,
TWDB,2009,48225,1,1,1,,,
TWDB,2009,48229,1,1,1,,,
TWDB,2009,48233,1,1,1,,,
TWDB,2009,48237,1,1,1,,,
TWDB,2009,48241,1,1,1,,,
TWDB,2009,48245,1,1,1,,,
TWDB,2009,48249,1,1,1,,,
TWDB,2009,48253,1,1,1,,,
TWDB,2009,48257,1,1,1,,,
TWDB,2009,48261,1,1,1,,,
TWDB,2009,48265,1,1,1,,,
TWDB,2009,48269,1,1,1,,,
TWDB,2009,48273,1,1,1,,,
TWDB,2009,48281,1,1,1,,,
TWDB,2009,48277,1,1,1,,,
TWDB,2009,48285,1,1,1,,,
TWDB,2009,48289,1,1,1,,,
TWDB,2009,48293,1,1,1,,,
TWDB,2009,48297,1,1,1,,,
TWDB,2009,48301,1,1,1,,,
TWDB,2009,48305,1,1,1,,,
TWDB,2009,48309,1,1,1,,,
TWDB,2009,48313,1,1,1,,,
TWDB,2009,48317,1,1,1,,,
TWDB,2009,48321,1,1,1,,,
TWDB,2009,48325,1,1,1,,,
TWDB,2009,48329,1,1,1,,,
TWDB,2009,48333,1,1,1,,,
TWDB,2009,48337,1,1,1,,,
TWDB,2009,48341,1,1,1,,,
TWDB,2009,48345,1,1,1,,,
TWDB,2009,48349,1,1,1,,,
TWDB,2009,48353,1,1,1,,,
TWDB,2009,48357,1,1,1,,,
TWDB,2009,48361,1,1,1,,,
TWDB,2009,48365,1,1,1,,,
TWDB,2009,48369,1,1,1,,,
TWDB,2009,48373,1,1,1,,,
TWDB,2009,48377,1,1,1,,,
TWDB,2009,48381,1,1,1,,,
TWDB,2009,48385,1,1,1,,,
TWDB,2009,48389,1,1,1,,,
TWDB,2009,48393,1,1,1,,,
TWDB,2009,48397,1,1,1,,,
TWDB,2009,48401,1,1,1,,,
TWDB,2009,48405,1,1,1,,,
TWDB,2009,48409,1,1,1,,,
TWDB,2009,48413,1,1,1,,,
TWDB,2009,48417,1,1,1,,,
TWDB,2009,48421,1,1,1,,,
TWDB,2009,48425,1,1,1,,,
TWDB,2009,48429,1,1,1,,,
TWDB,2009,48433,1,1,1,,,
TWDB,2009,48437,1,1,1,,,
TWDB,2009,48441,1,1,1,,,
TWDB,2009,48445,1,1,1,,,
TWDB,2009,48449,1,1,1,,,
TWDB,2009,48453,1,1,1,,,
TWDB,2009,48457,1,1,1,,,
TWDB,2009,48461,1,1,1,,,
TWDB,2009,48465,1,1,1,,,
TWDB,2009,48469,1,1,1,,,
TWDB,2009,48473,1,1,1,,,
TWDB,2009,48477,1,1,1,,,
TWDB,2009,48481,1,1,1,,,
TWDB,2009,48485,1,1,1,,,
TWDB,2009,48489,1,1,1,,,
TWDB,2009,48493,1,1,1,,,
TWDB,2009,48497,1,1,1,,,
TWDB,2009,48501,1,1,1,,,
TWDB,2009,48505,1,1,1,,,
TWDB,2009,48509,1,1,1,,,
TWDB,2009,48513,1,1,1,,,
TWDB,2009,48517,1,1,1,,,
TWDB,2009,48521,1,1,1,,,
TWDB,2009,48525,1,1,1,,,
TWDB,2009,48529,1,1,1,,,
TWDB,2009,48533,1,1,1,,,
TWDB,2009,48537,1,1,1,,,
TWDB,2009,48541,1,1,1,,,
TWDB,2009,48545,1,1,1,,,
TWDB,2009,48549,1,1,1,,,
TWDB,2009,48565,1,1,1,,,
TWDB,2009,48553,1,1,1,,,
TWDB,2009,48557,1,1,1,,,
TWDB,2009,48561,1,1,1,,,
TWDB,2009,48569,1,1,1,,,
TWDB,2009,48573,1,1,1,,,
TWDB,2009,48577,1,1,1,,,
TWDB,2009,48581,1,1,1,,,
TWDB,2009,48585,1,1,1,,,
TWDB,2009,48589,1,1,1,,,
TWDB,2009,48593,1,1,1,,,
TWDB,2009,48597,1,1,1,,,
TWDB,2009,48601,1,1,1,,,
TWDB,2009,48605,1,1,1,,,
TWDB,2009,48609,1,1,1,,,
TWDB,2009,48625,1,1,1,,,
TWDB,2009,48629,1,1,1,,,
TWDB,2009,48633,1,1,1,,,
TWDB,2009,48637,1,1,1,,,
TWDB,2009,48641,1,1,1,,,
TWDB,2009,48645,1,1,1,,,
TWDB,2009,48613,1,1,1,,,
TWDB,2009,48617,1,1,1,,,
TWDB,2009,48621,1,1,1,,,
TWDB,2009,48649,1,1,1,,,
TWDB,2009,48653,1,1,1,,,
TWDB,2009,48657,1,1,1,,,
TWDB,2009,48661,1,1,1,,,
TWDB,2009,48665,1,1,1,,,
TWDB,2009,48669,1,1,1,,,
TWDB,2009,48673,1,1,1,,,
TWDB,2009,48677,1,1,1,,,
TWDB,2009,48681,1,1,1,,,
TWDB,2009,48685,1,1,1,,,
TWDB,2009,48689,1,1,1,,,
TWDB,2009,48693,1,1,1,,,
TWDB,2009,48697,1,1,1,,,
TWDB,2009,48701,1,1,1,,,
TWDB,2009,48705,1,1,1,,,
TWDB,2009,48709,1,1,1,,,
TWDB,2009,48713,1,1,1,,,
TWDB,2009,48717,1,1,1,,,
TWDB,2009,48721,1,1,1,,,
TWDB,2009,48725,1,1,1,,,
TWDB,2009,48729,1,1,1,,,
TWDB,2009,48733,1,1,1,,,
TWDB,2009,48737,1,1,1,,,
TWDB,2009,48741,1,1,1,,,
TWDB,2009,48745,1,1,1,,,
TWDB,2009,48749,1,1,1,,,
TWDB,2009,48753,1,1,1,,,
TWDB,2009,48757,1,1,1,,,
TWDB,2009,48761,1,1,1,,,
TWDB,2009,48765,1,1,1,,,
TWDB,2009,48769,1,1,1,,,
TWDB,2009,48773,1,1,1,,,
TWDB,2009,48777,1,1,1,,,
TWDB,2009,48781,1,1,1,,,
TWDB,2009,48785,1,1,1,,,
TWDB,2009,48789,1,1,1,,,
TWDB,2009,48793,1,1,1,,,
TWDB,2009,48797,1,1,1,,,
TWDB,2009,48801,1,1,1,,,
TWDB,2009,48805,1,1,1,,,
TWDB,2009,48809,1,1,1,,,
TWDB,2009,48813,1,1,1,,,
TWDB,2009,48817,1,1,1,,,
TWDB,2009,48821,1,1,1,,,
TWDB,2009,48825,1,1,1,,,
TWDB,2009,48829,1,1,1,,,
TWDB,2009,48833,1,1,1,,,
TWDB,2009,48837,1,1,1,,,
TWDB,2009,48841,1,1,1,,,
TWDB,2009,48845,1,1,1,,,
TWDB,2009,48849,1,1,1,,,
TWDB,2009,48853,1,1,1,,,
TWDB,2009,48857,1,1,1,,,
TWDB,2009,48861,1,1,1,,,
TWDB,2009,48865,1,1,1,,,
TWDB,2009,48869,1,1,1,,,
TWDB,2009,48873,1,1,1,,,
TWDB,2009,48877,1,1,1,,,
TWDB,2009,48881,1,1,1,,,
TWDB,2009,48885,1,1,1,,,
TWDB,2009,48889,1,1,1,,,
TWDB,2009,48893,1,1,1,,,
TWDB,2009,48897,1,1,1,,,
TWDB,2009,48901,1,1,1,,,
TWDB,2009,48905,1,1,1,,,
TWDB,2009,48909,1,1,1,,,
TWDB,2009,48913,1,1,1,,,
TWDB,2009,48917,1,1,1,,,
TWDB,2009,48921,1,1,1,,,
TWDB,2009,48925,1,1,1,,,
TWDB,2009,48929,1,1,1,,,
TWDB,2009,48933,1,1,1,,,
TWDB,2009,48937,1,1,1,,,
TWDB,2009,48941,1,1,1,,,
TWDB,2009,48945,1,1,1,,,
TWDB,2009,48949,1,1,1,,,
TWDB,2009,48953,1,1,1,,,
TWDB,2009,48957,1,1,1,,,
TWDB,2009,48961,1,1,1,,,
TWDB,2009,48965,1,1,1,,,
TWDB,2009,48969,1,1,1,,,
TWDB,2009,48973,1,1,1,,,
TWDB,2009,48977,1,1,1,,,
TWDB,2009,48981,1,1,1,,,
TWDB,2009,48985,1,1,1,,,
TWDB,2009,48989,1,1,1,,,
TWDB,2009,48993,1,1,1,,,
TWDB,2009,48997,1,1,1,,,
TWDB,2009,49001,1,1,1,,,
TWDB,2009,49005,1,1,1,,,
TWDB,2009,49009,1,1,1,,,
TWDB,2009,49013,1,1,1,,,
TWDB,2009,48001,2,1,1,,,
TWDB,2009,48005,2,1,1,,,
TWDB,2009,48009,2,1,1,,,
TWDB,2009,48013,2,1,1,,,
TWDB,2009,48017,2,1,1,,,
TWDB,2009,48021,2,1,1,,,
TWDB,2009,48025,2,1,1,,,
TWDB,2009,48029,2,1,1,,,
TWDB,2009,48033,2,1,1,,,
TWDB,2009,48037,2,1,1,,,
TWDB,2009,48041,2,1,1,,,
TWDB,2009,48045,2,1,1,,,
TWDB,2009,48049,2,1,1,,,
TWDB,2009,48053,2,1,1,,,
TWDB,2009,48057,2,1,1,,,
TWDB,2009,48061,2,1,1,,,
TWDB,2009,48065,2,1,1,,,
TWDB,2009,48069,2,1,1,,,
TWDB,2009,48073,2,1,1,,,
TWDB,2009,48077,2,1,1,,,
TWDB,2009,48081,2,1,1,,,
TWDB,2009,48085,2,1,1,,,
TWDB,2009,48089,2,1,1,,,
TWDB,2009,48093,2,1,1,,,
TWDB,2009,48097,2,1,1,,,
TWDB,2009,48101,2,1,1,,,
TWDB,2009,48105,2,1,1,,,
TWDB,2009,48109,2,1,1,,,
TWDB,2009,48113,2,1,1,,,
TWDB,2009,48117,2,1,1,,,
TWDB,2009,48121,2,1,1,,,
TWDB,2009,48125,2,1,1,,,
TWDB,2009,48129,2,1,1,,,
TWDB,2009,48133,2,1,1,,,
TWDB,2009,48137,2,1,1,,,
TWDB,2009,48141,2,1,1,,,
TWDB,2009,48145,2,1,1,,,
TWDB,2009,48149,2,1,1,,,
TWDB,2009,48153,2,1,1,,,
TWDB,2009,48157,2,1,1,,,
TWDB,2009,48161,2,1,1,,,
TWDB,2009,48165,2,1,1,,,
TWDB,2009,48169,2,1,1,,,
TWDB,2009,48173,2,1,1,,,
TWDB,2009,48177,2,1,1,,,
TWDB,2009,48181,2,1,1,,,
TWDB,2009,48185,2,1,1,,,
TWDB,2009,48189,2,1,1,,,
TWDB,2009,48193,2,1,1,,,
TWDB,2009,48197,2,1,1,,,
TWDB,2009,48201,2,1,1,,,
TWDB,2009,48205,2,1,1,,,
TWDB,2009,48209,2,1,1,,,
TWDB,2009,48213,2,1,1,,,
TWDB,2009,48217,2,1,1,,,
TWDB,2009,48221,2,1,1,,,
TWDB,2009,48225,2,1,1,,,
TWDB,2009,48229,2,1,1,,,
TWDB,2009,48233,2,1,1,,,
TWDB,2009,48237,2,1,1,,,
TWDB,2009,48241,2,1,1,,,
TWDB,2009,48245,2,1,1,,,
TWDB,2009,48249,2,1,1,,,
TWDB,2009,48253,2,1,1,,,
TWDB,2009,48257,2,1,1,,,
TWDB,2009,48261,2,1,1,,,
TWDB,2009,48265,2,1,1,,,
TWDB,2009,48269,2,1,1,,,
TWDB,2009,48273,2,1,1,,,
TWDB,2009,48281,2,1,1,,,
TWDB,2009,48277,2,1,1,,,
TWDB,2009,48285,2,1,1,,,
TWDB,2009,48289,2,1,1,,,
TWDB,2009,48293,2,1,1,,,
TWDB,2009,48297,2,1,1,,,
TWDB,2009,48301,2,1,1,,,
TWDB,2009,48305,2,1,1,,,
TWDB,2009,48309,2,1,1,,,
TWDB,2009,48313,2,1,1,,,
TWDB,2009,48317,2,1,1,,,
TWDB,2009,48321,2,1,1,,,
TWDB,2009,48325,2,1,1,,,
TWDB,2009,48329,2,1,1,,,
TWDB,2009,48333,2,1,1,,,
TWDB,2009,48337,2,1,1,,,
TWDB,2009,48341,2,1,1,,,
TWDB,2009,48345,2,1,1,,,
TWDB,2009,48349,2,1,1,,,
TWDB,2009,48353,2,1,1,,,
TWDB,2009,48357,2,1,1,,,
TWDB,2009,48361,2,1,1,,,
TWDB,2009,48365,2,1,1,,,
TWDB,2009,48369,2,1,1,,,
TWDB,2009,48373,2,1,1,,,
TWDB,2009,48377,2,1,1,,,
TWDB,2009,48381,2,1,1,,,
TWDB,2009,48385,2,1,1,,,
TWDB,2009,48389,2,1,1,,,
TWDB,2009,48393,2,1,1,,,
TWDB,2009,48397,2,1,1,,,
TWDB,2009,48401,2,1,1,,,
TWDB,2009,48405,2,1,1,,,
TWDB,2009,48409,2,1,1,,,
TWDB,2009,48413,2,1,1,,,
TWDB,2009,48417,2,1,1,,,
TWDB,2009,48421,2,1,1,,,
TWDB,2009,48425,2,1,1,,,
TWDB,2009,48429,2,1,1,,,
TWDB,2009,48433,2,1,1,,,
TWDB,2009,48437,2,1,1,,,
TWDB,2009,48441,2,1,1,,,
TWDB,2009,48445,2,1,1,,,
TWDB,2009,48449,2,1,1,,,
TWDB,2009,48453,2,1,1,,,
TWDB,2009,48457,2,1,1,,,
TWDB,2009,48461,2,1,1,,,
TWDB,2009,48465,2,1,1,,,
TWDB,2009,48469,2,1,1,,,
TWDB,2009,48473,2,1,1,,,
TWDB,2009,48477,2,1,1,,,
TWDB,2009,48481,2,1,1,,,
TWDB,2009,48485,2,1,1,,,
TWDB,2009,48489,2,1,1,,,
TWDB,2009,48493,2,1,1,,,
TWDB,2009,48497,2,1,1,,,
TWDB,2009,48501,2,1,1,,,
TWDB,2009,48505,2,1,1,,,
TWDB,2009,48509,2,1,1,,,
TWDB,2009,48513,2,1,1,,,
TWDB,2009,48517,2,1,1,,,
TWDB,2009,48521,2,1,1,,,
TWDB,2009,48525,2,1,1,,,
TWDB,2009,48529,2,1,1,,,
TWDB,2009,48533,2,1,1,,,
TWDB,2009,48537,2,1,1,,,
TWDB,2009,48541,2,1,1,,,
TWDB,2009,48545,2,1,1,,,
TWDB,2009,48549,2,1,1,,,
TWDB,2009,48565,2,1,1,,,
TWDB,2009,48553,2,1,1,,,
TWDB,2009,48557,2,1,1,,,
TWDB,2009,48561,2,1,1,,,
TWDB,2009,48569,2,1,1,,,
TWDB,2009,48573,2,1,1,,,
TWDB,2009,48577,2,1,1,,,
TWDB,2009,48581,2,1,1,,,
TWDB,2009,48585,2,1,1,,,
TWDB,2009,48589,2,1,1,,,
TWDB,2009,48593,2,1,1,,,
TWDB,2009,48597,2,1,1,,,
TWDB,2009,48601,2,1,1,,,
TWDB,2009,48605,2,1,1,,,
TWDB,2009,48609,2,1,1,,,
TWDB,2009,48625,2,1,1,,,
TWDB,2009,48629,2,1,1,,,
TWDB,2009,48633,2,1,1,,,
TWDB,2009,48637,2,1,1,,,
TWDB,2009,48641,2,1,1,,,
TWDB,2009,48645,2,1,1,,,
TWDB,2009,48613,2,1,1,,,
TWDB,2009,48617,2,1,1,,,
TWDB,2009,48621,2,1,1,,,
TWDB,2009,48649,2,1,1,,,
TWDB,2009,48653,2,1,1,,,
TWDB,2009,48657,2,1,1,,,
TWDB,2009,48661,2,1,1,,,
TWDB,2009,48665,2,1,1,,,
TWDB,2009,48669,2,1,1,,,
TWDB,2009,48673,2,1,1,,,
TWDB,2009,48677,2,1,1,,,
TWDB,2009,48681,2,1,1,,,
TWDB,2009,48685,2,1,1,,,
TWDB,2009,48689,2,1,1,,,
TWDB,2009,48693,2,1,1,,,
TWDB,2009,48697,2,1,1,,,
TWDB,2009,48701,2,1,1,,,
TWDB,2009,48705,2,1,1,,,
TWDB,2009,48709,2,1,1,,,
TWDB,2009,48713,2,1,1,,,
TWDB,2009,48717,2,1,1,,,
TWDB,2009,48721,2,1,1,,,
TWDB,2009,48725,2,1,1,,,
TWDB,2009,48729,2,1,1,,,
TWDB,2009,48733,2,1,1,,,
TWDB,2009,48737,2,1,1,,,
TWDB,2009,48741,2,1,1,,,
TWDB,2009,48745,2,1,1,,,
TWDB,2009,48749,2,1,1,,,
TWDB,2009,48753,2,1,1,,,
TWDB,2009,48757,2,1,1,,,
TWDB,2009,48761,2,1,1,,,
TWDB,2009,48765,2,1,1,,,
TWDB,2009,48769,2,1,1,,,
TWDB,2009,48773,2,1,1,,,
TWDB,2009,48777,2,1,1,,,
TWDB,2009,48781,2,1,1,,,
TWDB,2009,48785,2,1,1,,,
TWDB,2009,48789,2,1,1,,,
TWDB,2009,48793,2,1,1,,,
TWDB,2009,48797,2,1,1,,,
TWDB,2009,48801,2,1,1,,,
TWDB,2009,48805,2,1,1,,,
TWDB,2009,48809,2,1,1,,,
TWDB,2009,48813,2,1,1,,,
TWDB,2009,48817,2,1,1,,,
TWDB,2009,48821,2,1,1,,,
TWDB,2009,48825,2,1,1,,,
TWDB,2009,48829,2,1,1,,,
TWDB,2009,48833,2,1,1,,,
TWDB,2009,48837,2,1,1,,,
TWDB,2009,48841,2,1,1,,,
TWDB,2009,48845,2,1,1,,,
TWDB,2009,48849,2,1,1,,,
TWDB,2009,48853,2,1,1,,,
TWDB,2009,48857,2,1,1,,,
TWDB,2009,48861,2,1,1,,,
TWDB,2009,48865,2,1,1,,,
TWDB,2009,48869,2,1,1,,,
TWDB,2009,48873,2,1,1,,,
TWDB,2009,48877,2,1,1,,,
TWDB,2009,48881,2,1,1,,,
TWDB,2009,48885,2,1,1,,,
TWDB,2009,48889,2,1,1,,,
TWDB,2009,48893,2,1,1,,,
TWDB,2009,48897,2,1,1,,,
TWDB,2009,48901,2,1,1,,,
TWDB,2009,48905,2,1,1,,,
TWDB,2009,48909,2,1,1,,,
TWDB,2009,48913,2,1,1,,,
TWDB,2009,48917,2,1,1,,,
TWDB,2009,48921,2,1,1,,,
TWDB,2009,48925,2,1,1,,,
TWDB,2009,48929,2,1,1,,,
TWDB,2009,48933,2,1,1,,,
TWDB,2009,48937,2,1,1,,,
TWDB,2009,48941,2,1,1,,,
TWDB,2009,48945,2,1,1,,,
TWDB,2009,48949,2,1,1,,,
TWDB,2009,48953,2,1,1,,,
TWDB,2009,48957,2,1,1,,,
TWDB,2009,48961,2,1,1,,,
TWDB,2009,48965,2,1,1,,,
TWDB,2009,48969,2,1,1,,,
TWDB,2009,48973,2,1,1,,,
TWDB,2009,48977,2,1,1,,,
TWDB,2009,48981,2,1,1,,,
TWDB,2009,48985,2,1,1,,,
