Source ID,Source Name,Year,Source Status,System Name,System ID,Lat NAD83,Lon NAD83,Source Type,Diversion Type,Use Type,Units,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10170006,Well #6 (WS008),,Active,Kearns Improvement District,1017,40.61301494,-112.0833872,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10170007,Well #1 (WS003),,Active,Kearns Improvement District,1017,40.64013063,-112.0945567,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10170008,Well #2 (WS004),,Active,Kearns Improvement District,1017,40.63982288,-112.0899342,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10170009,Well #8 5350 W 5400 S (WS009),,Active,Kearns Improvement District,1017,40.65462044,-112.0184527,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10170010,Well #9 4550 S 6000 W (WS010),,Active,Kearns Improvement District,1017,40.67043514,-112.0348896,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10170011,Monroc Well #10 (WS011),,Active,Kearns Improvement District,1017,40.64138511,-112.0156935,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10170012,Well #11 (WS012),,Active,Kearns Improvement District,1017,40.62422559,-112.0242038,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10170013,Well #12 (WS013),,Active,Kearns Improvement District,1017,40.67068471,-112.0424591,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108541446,Well,,Inactive,Kearns Improvement District,1017,40.66927108,-111.9864506,Well,Delivery,Water Supplier,,,,,,,,,,,,,,
108541447,Well,,Inactive,Kearns Improvement District,1017,40.67088867,-111.9835173,Well,Delivery,Water Supplier,,,,,,,,,,,,,,
108542780,"Well (16 inch, 700-1300` deep)",,Inactive,Kearns Improvement District,1017,40.63833024,-112.0412485,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108543138,Hercules Tank Well (WS014),,Active,Kearns Improvement District,1017,40.65198139,-112.0427508,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180001,Weber Basin WCD Plant #2,,Inactive,Ogden City Division of Water Utilities,1018,,,Drain,Transfer In,Water Supplier,,,,,,,,,,,,,,
10180002,Pine View Reservoir (WS001),2013,Active,Ogden City Division of Water Utilities,1018,41.25432213,-111.8422569,Reservoir,Withdrawal,Water Supplier,kgallons,0,0,0,86001.96754,127101.6082,178094.0983,229790.4274,223801.2782,148001.7189,28498.96594,0,0,1021290.064
10180002,Pine View Reservoir (WS001),,Active,Ogden City Division of Water Utilities,1018,41.25432213,-111.8422569,Reservoir,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180003,Weber Basin - Pine View,,Inactive,Ogden City Division of Water Utilities,1018,,,Reservoir,Transfer In,Water Supplier,,,,,,,,,,,,,,
10180005,North Airport Well,,Inactive,Ogden City Division of Water Utilities,1018,41.1925999,-112.0064018,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180006,Cold Water Creek,2013,Active,Ogden City Division of Water Utilities,1018,41.24113871,-111.8917923,Stream,Withdrawal,Water Supplier,kgallons,0,0,0,3704.930743,1955.108571,361.6950857,2121.2928,2522.090057,87.97988571,0,0,0,10753.09714
10180006,Cold Water Creek,,Active,Ogden City Division of Water Utilities,1018,41.24113871,-111.8917923,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180007,Warm Water Creek,,Active,Ogden City Division of Water Utilities,1018,41.23791524,-111.9086725,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180008,Wheeler Creek (WS002),,Active,Ogden City Division of Water Utilities,1018,,,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180009,Ogden Bench Canal,2018,Active,Ogden City Division of Water Utilities,1018,41.25286713,-111.8422382,Reservoir,Withdrawal,Water Supplier,kgallons,0,0,0,0,0,93048.3,96149.91,96149.91,93048.3,0,0,0,378396.42
10180009,Ogden Bench Canal,2019,Active,Ogden City Division of Water Utilities,1018,41.25286713,-111.8422382,Reservoir,Withdrawal,Water Supplier,kgallons,0,0,0,0,3405.147429,102154.4229,97934.64686,96468.31543,77797.02857,0,0,0,377759.5611
10180010,Airport Well (WS017),,Active,Ogden City Division of Water Utilities,1018,41.18978289,-112.0092336,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180011,"Well (6"")",,Inactive,Ogden City Division of Water Utilities,1018,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180013,"Well (12"")",,Inactive,Ogden City Division of Water Utilities,1018,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180014,"Well (12"")",,Inactive,Ogden City Division of Water Utilities,1018,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180015,23rd Street Well,,Inactive,Ogden City Division of Water Utilities,1018,41.22480545,-111.9509135,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180016,S. Fork Skull Creek Res.,,Inactive,Ogden City Division of Water Utilities,1018,,,Reservoir,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10180017,Ogden Canyon Springs,,Inactive,Ogden City Division of Water Utilities,1018,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108540141,Well (10`),,Inactive,Ogden City Division of Water Utilities,1018,41.19136703,-112.0082984,Well,Withdrawal,Domestic,,,,,,,,,,,,,,
108541125,Burch Creek,,Inactive,Ogden City Division of Water Utilities,1018,41.17369355,-111.9219471,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108541126,Burch Creek,,Inactive,Ogden City Division of Water Utilities,1018,41.17256716,-111.9240896,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108541127,Waterfall Canyon Creek,,Inactive,Ogden City Division of Water Utilities,1018,41.19782839,-111.928668,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108541128,Burch Creek,,Inactive,Ogden City Division of Water Utilities,1018,41.1704349,-111.9280565,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108541129,Well,,Inactive,Ogden City Division of Water Utilities,1018,41.17588427,-111.9638936,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108542403,Taylor Canyon Well (WS012),,Active,Ogden City Division of Water Utilities,1018,41.21492021,-111.9282666,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108542716,Mt. Ogden Well Site,,Inactive,Ogden City Division of Water Utilities,1018,41.20319188,-111.9359563,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108542717,Old Post Well Site,,Inactive,Ogden City Division of Water Utilities,1018,41.17743218,-111.942822,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108543645,Bues Creek,,Inactive,Ogden City Division of Water Utilities,1018,41.17895709,-111.93857,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108543646,Bues Creek,,Inactive,Ogden City Division of Water Utilities,1018,41.18414255,-111.932076,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10190001,Woodland Spring (WS001),2019,Active,Woodland Mutual Water Company,1019,40.56936575,-111.2123078,Spring,Withdrawal,Water Supplier,kgallons,0,0,0,0,1589.4375,1589.4375,1589.4375,1589.4375,1589.4375,1589.4375,0,0,9536.625
10190002,Woodland Well 1 (WS002),2019,Active,Woodland Mutual Water Company,1019,40.58207602,-111.2184994,Well,Withdrawal,Water Supplier,kgallons,2951.8125,2951.8125,2951.8125,2951.8125,0,0,0,0,0,0,2951.8125,2951.8125,17710.875
10200001,Manderfield Well (WS001),2019,Active,Manderfield Municipal Water System,1020,38.36410605,-112.6390211,Well,Withdrawal,Water Supplier,kgallons,977.5542857,977.5542857,977.5542857,977.5542857,977.5542857,977.5542857,1303.405714,977.5542857,977.5542857,977.5542857,977.5542857,977.5542857,12056.50286
10210001,"Well no.1 (8"")",,Inactive,Johnson Water District,1021,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10210002,"Well no.2 (8"")",,Inactive,Johnson Water District,1021,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10210003,Well No. 3 (Industrial Use),,Active,Johnson Water District,1021,40.27927772,-110.1457282,Well,Withdrawal,Industrial,,,,,,,,,,,,,,
10210004,"Well no.4 (12"")",,Inactive,Johnson Water District,1021,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10210005,"Well no.5 (12"")",,Inactive,Johnson Water District,1021,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10210006,"Well no.6 (8"")",,Inactive,Johnson Water District,1021,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10210008,Bought from Duchesne City,,Inactive,Johnson Water District,1021,,,Reservoir,Transfer In,Water Supplier,,,,,,,,,,,,,,
10220001,Parker South Spring (WS002),,Active,Greenwich Water Company,1022,38.41368106,-111.8789053,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544346,Parker North Spring (WS001),,Active,Greenwich Water Company,1022,38.42088134,-111.8745913,Spring,Withdrawal,Domestic,,,,,,,,,,,,,,
10230001,4000 South Main Well (WS004),,Active,Nibley City,1023,41.65990383,-111.8332425,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10230002,Yeates Springs,,Inactive,Nibley City,1023,41.6445119,-111.822063,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108540642,Nelson Well (WS006),,Active,Nibley City,1023,41.66533959,-111.8395017,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544222,640 West Well (WS007),,Active,Nibley City,1023,41.66532777,-111.8488918,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10240001,Town Well (WS001),1996,Active,Leamington Town Water,1024,39.52974717,-112.2830618,Well,Withdrawal,Water Supplier,kgallons,0,0,0,0,0,0,504.0335067,1728.120466,576.0401554,0,0,0,2808.194128
10240001,Town Well (WS001),1997,Active,Leamington Town Water,1024,39.52974717,-112.2830618,Well,Withdrawal,Water Supplier,kgallons,0,0,0,0,0,0,504.0335067,1728.120466,576.0401554,0,0,0,2808.194128
10240001,Town Well (WS001),1998,Active,Leamington Town Water,1024,39.52974717,-112.2830618,Well,Withdrawal,Water Supplier,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0
10240001,Town Well (WS001),,Active,Leamington Town Water,1024,39.52974717,-112.2830618,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10240002,Fool Creek Canyon Springs Group (SS026),1996,Active,Leamington Town Water,1024,39.42934976,-112.2362981,Spring,Withdrawal,Water Supplier,kgallons,3000.2086,3000.2086,4300.300405,4500.31127,4500.31127,4250.295245,4000.279219,3500.243909,3500.243909,3000.2086,3000.2086,3000.2086,43553.02823
10240002,Fool Creek Canyon Springs Group (SS026),1997,Active,Leamington Town Water,1024,39.42934976,-112.2362981,Spring,Withdrawal,Water Supplier,kgallons,3000.2086,3000.2086,4300.300405,4500.31127,4500.31127,4250.295245,4000.279219,3500.243909,3500.243909,3000.2086,3000.2086,3000.2086,43553.02823
10240002,Fool Creek Canyon Springs Group (SS026),1998,Active,Leamington Town Water,1024,39.42934976,-112.2362981,Spring,Withdrawal,Water Supplier,kgallons,3000.2086,3000.2086,4300.300405,4500.31127,4500.31127,4250.295245,4000.279219,4000.279219,4000.279219,3500.243909,3500.243909,3000.2086,45553.16947
10240002,Fool Creek Canyon Springs Group (SS026),,Active,Leamington Town Water,1024,39.42934976,-112.2362981,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10250003,Well (8`),,Inactive,Orderville Town Water System,1025,37.28056177,-112.6282545,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10250004,North  Spring (WS001),2019,Active,Orderville Town Water System,1025,,,Spring,Withdrawal,Water Supplier,kgallons,3066,3066,3066,3066,3066,3066,3066,3066,3066,3066,3066,3060,36786
10250005,Red Hollow Well 2 (WS005),,Active,Orderville Town Water System,1025,37.27141375,-112.6260477,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108541622,Red Hollow Well 1 (WS003),,Active,Orderville Town Water System,1025,37.27167606,-112.6269505,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10260001,Clawson,,Active,Clawson Water System - Castle Valley S.S.D. (Culinary),1026,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10270001,C-5 Well (WS005),,Active,Farmington Culinary Water System,1027,40.96937466,-111.8741429,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10270002,Well,,Inactive,Farmington Culinary Water System,1027,,,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10270003,550 N 100 W (WS002),,Active,Farmington Culinary Water System,1027,40.98943521,-111.8901283,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10270004,Woodland Park Well (WS007),,Active,Farmington Culinary Water System,1027,40.97592529,-111.8844525,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10270005,Rudd Creek Spring,,Inactive,Farmington Culinary Water System,1027,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10270008,Well No. 3 (14`),,Inactive,Farmington Culinary Water System,1027,40.96528696,-111.8836493,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108543072,Community Center Well (WS008),,Active,Farmington Culinary Water System,1027,40.97893053,-111.8877957,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108543135,"Existing Well (11 inch, 305` deep)",,Inactive,Farmington Culinary Water System,1027,40.96933922,-111.8741099,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10280001,Ash Creek Spring,,Inactive,La Verkin City (Culinary),1028,37.23190464,-113.2857292,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10280002,Upper Ash Creek Springs,,Inactive,La Verkin City (Culinary),1028,37.23429656,-113.2826203,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10280003,Toquerville Springs,,Inactive,La Verkin City (Culinary),1028,37.26466647,-113.2809525,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108543989,Riverwood Master Meter,,Active,La Verkin City (Culinary),1028,37.2188049,-113.2754913,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10290001,Birch Bottom Spring,,Inactive,Covered Bridge Canyon,1029,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10290002,Well No. 1 (WS002),1998,Active,Covered Bridge Canyon,1029,40.02362309,-111.570109,Well,Withdrawal,Water Supplier,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,13429.93404
10290002,Well No. 1 (WS002),2001,Active,Covered Bridge Canyon,1029,40.02362309,-111.570109,Well,Withdrawal,Water Supplier,kgallons,,,,,,,,,,,,,21298.17904
10290002,Well No. 1 (WS002),2002,Active,Covered Bridge Canyon,1029,40.02362309,-111.570109,Well,Withdrawal,Water Supplier,kgallons,,,,,,,,,,,,,20769.44232
10290002,Well No. 1 (WS002),,Active,Covered Bridge Canyon,1029,40.02362309,-111.570109,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10300004,Bell Canyon Irrigation,,Active,Bell Canyon Irrigation Company,1030,,,Stream,Withdrawal,Irrigation,,,,,,,,,,,,,,
10310001,Spring Creek Well (WS003),,Active,City of Enterprise (Culinary),1031,37.57004412,-113.7280931,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10310002,200 West  Well (WS004),,Active,City of Enterprise (Culinary),1031,37.57088495,-113.7255807,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10310003,Bullrush Springs  (WS002),,Active,City of Enterprise (Culinary),1031,37.5115145,-113.71422,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10310004,Pendleton Spring (WS001),,Active,City of Enterprise (Culinary),1031,37.53765453,-113.7365203,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108540100,Well No 2,,Inactive,City of Enterprise (Culinary),1031,,,Drain,Delivery,Agricultural,,,,,,,,,,,,,,
10320001,Little Canyon Springs,,Inactive,Fruit Heights Culinary Water System (Culinary),1032,41.02567593,-111.8894037,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10320002,Well 1,,Active,Fruit Heights Culinary Water System (Culinary),1032,41.02855054,-111.900107,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10320003,Baer Canyon Springs,,Inactive,Fruit Heights Culinary Water System (Culinary),1032,41.03456385,-111.8837133,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10320005,Well 2,,Inactive,Fruit Heights Culinary Water System (Culinary),1032,41.02904014,-111.9091913,Well,Withdrawal,Irrigation,,,,,,,,,,,,,,
108541719,Switchback Springs,,Inactive,Fruit Heights Culinary Water System (Culinary),1032,41.02571977,-111.878856,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10330001,6th W Well (16`),,Inactive,Pleasant View City Culinary Water,1033,41.31452233,-111.9921649,Well,Withdrawal,Irrigation,,,,,,,,,,,,,,
10330002,Macs Well (North) (WS004),,Active,Pleasant View City Culinary Water,1033,41.34719635,-111.9905012,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10330003,Alder Creek Spring (WS002),1996,Active,Pleasant View City Culinary Water,1033,41.34156358,-111.9746865,Spring,Withdrawal,Water Supplier,kgallons,2000.13798,2500.17329,3000.2086,3500.243909,3500.243909,3000.2086,3000.2086,3000.2086,3000.2086,2000.13798,2500.17329,2500.17329,33502.32991
10330003,Alder Creek Spring (WS002),1997,Active,Pleasant View City Culinary Water,1033,41.34156358,-111.9746865,Spring,Withdrawal,Water Supplier,kgallons,2000.13798,2500.17329,3000.2086,3500.243909,3500.243909,3000.2086,3000.2086,3000.2086,3000.2086,2000.13798,2500.17329,2500.17329,33502.32665
10330003,Alder Creek Spring (WS002),1998,Active,Pleasant View City Culinary Water,1033,41.34156358,-111.9746865,Spring,Withdrawal,Water Supplier,kgallons,2000.13798,2500.17329,3000.2086,3500.243909,3500.243909,3000.2086,3000.2086,3000.2086,2500.17329,2000.13798,2000.13798,2000.13798,32002.22072
10330003,Alder Creek Spring (WS002),,Active,Pleasant View City Culinary Water,1033,41.34156358,-111.9746865,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10330004,Alder Creek # 2 Well (WS005),,Active,Pleasant View City Culinary Water,1033,41.34100538,-111.9777018,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
10330006,Little Missouri Spring (WS001),1996,Active,Pleasant View City Culinary Water,1033,41.33343532,-111.9965569,Spring,Withdrawal,Water Supplier,kgallons,250.0160256,250.0160256,280.0204251,250.0160256,250.0160256,200.0141239,200.0141239,200.0141239,300.0211858,230.0152649,250.0160256,250.0160256,2910.201918
10330006,Little Missouri Spring (WS001),1997,Active,Pleasant View City Culinary Water,1033,41.33343532,-111.9965569,Spring,Withdrawal,Water Supplier,kgallons,3.001091657,3.001091657,3.001091657,3.001091657,3.001091657,1.000363886,1.401161143,3.001091657,3.001091657,3.001091657,3.001091657,3.001091657,32.4124416
10330006,Little Missouri Spring (WS001),1998,Active,Pleasant View City Culinary Water,1033,41.33343532,-111.9965569,Spring,Withdrawal,Water Supplier,kgallons,25.00258011,25.00258011,28.00041326,25.00258011,25.00258011,20.00076069,20.00076069,20.00076069,20.00076069,23.00185234,25.00258011,25.00258011,281.020789
10330006,Little Missouri Spring (WS001),1999,Active,Pleasant View City Culinary Water,1033,41.33343532,-111.9965569,Spring,Withdrawal,Water Supplier,kgallons,250.0160256,250.0160256,280.0204251,250.0160256,250.0160256,200.0141239,200.0141239,200.0141239,250.0160256,250.0160256,250.0160256,250.0160256,2880.191002
10330006,Little Missouri Spring (WS001),2000,Active,Pleasant View City Culinary Water,1033,41.33343532,-111.9965569,Spring,Withdrawal,Water Supplier,kgallons,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,15769.08459
10330006,Little Missouri Spring (WS001),2001,Active,Pleasant View City Culinary Water,1033,41.33343532,-111.9965569,Spring,Withdrawal,Water Supplier,kgallons,1314.091256,1314.091256,1314.091256,1314.091256,1314.091256,1314.091256,1314.091256,1314.091256,1314.091256,1314.091256,1314.091256,1314.091256,15769.09508
10330006,Little Missouri Spring (WS001),2002,Active,Pleasant View City Culinary Water,1033,41.33343532,-111.9965569,Spring,Withdrawal,Water Supplier,kgallons,1296.090006,1425.699007,1425.699007,1425.699007,1296.090006,1296.090006,1183.082158,1183.082158,1183.082158,1200.083339,1100.076394,1100.076394,15114.84964
