MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart,ReasonRemoved,index
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,415900.0,,,Unspecified,OWENS-BROCKWAY GLASS CONTAINER INC,,,02/26/2021,,,,,280.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad SiteUUID,48428.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,534200.0,,,Unspecified,OWENS-BROCKWAY GLASS CONTAINER INC,,,02/26/2021,,,,,280.0,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad SiteUUID,48429.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,115100.0,,,Unspecified,OWENS-BROCKWAY GLASS CONTAINER INC,,,02/26/2021,,,,,280.0,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad SiteUUID,48430.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,45800.0,,,Unspecified,OWENS-BROCKWAY GLASS CONTAINER INC,,,02/26/2021,,,,,280.0,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad SiteUUID,48431.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-01-31,2015-01-01,Bad SiteUUID,48468.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad SiteUUID,48469.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad SiteUUID,48470.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad SiteUUID,48471.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad SiteUUID,48472.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad SiteUUID,48473.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad SiteUUID,48474.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad SiteUUID,48475.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad SiteUUID,48476.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad SiteUUID,48477.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad SiteUUID,48478.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,500.0,,,Unspecified,SMK CHEVRON,,,02/26/2021,,,,,1000.0,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad SiteUUID,48479.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,22112.0,,,Unspecified,OAK VIEW UNION ELEMENTARY SCH,,,02/26/2021,,,,,350.0,,,Unspecified,2015,,2015-01-31,2015-01-01,Bad SiteUUID,48480.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,22261.0,,,Unspecified,OAK VIEW UNION ELEMENTARY SCH,,,02/26/2021,,,,,350.0,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad SiteUUID,48481.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,22527.0,,,Unspecified,OAK VIEW UNION ELEMENTARY SCH,,,02/26/2021,,,,,350.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad SiteUUID,48482.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,4413.0,,,Unspecified,LODI USD-TURNER ACADEMY AT TOKAY COLONY,,,02/26/2021,,,,,166.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad SiteUUID,48483.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,50938.0,,,Unspecified,LODI USD-TURNER ACADEMY AT TOKAY COLONY,,,02/26/2021,,,,,166.0,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad SiteUUID,48484.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,237041.0,,,Unspecified,LODI USD-TURNER ACADEMY AT TOKAY COLONY,,,02/26/2021,,,,,166.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad SiteUUID,48485.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,470132.0,,,Unspecified,LODI USD-TURNER ACADEMY AT TOKAY COLONY,,,02/26/2021,,,,,166.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad SiteUUID,48486.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,33367.0,,,Unspecified,LODI USD-TURNER ACADEMY AT TOKAY COLONY,,,02/26/2021,,,,,166.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad SiteUUID,48487.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,204952.0,,,Unspecified,LODI USD-TURNER ACADEMY AT TOKAY COLONY,,,02/26/2021,,,,,166.0,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad SiteUUID,48488.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,3740.0,,,Unspecified,LODI USD-TURNER ACADEMY AT TOKAY COLONY,,,02/26/2021,,,,,166.0,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad SiteUUID,48489.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,43384.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad SiteUUID,48490.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,40960.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad SiteUUID,48491.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,16957.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad SiteUUID,48492.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,89991.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad SiteUUID,48493.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,72922.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad SiteUUID,48494.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,36584.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad SiteUUID,48495.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,97786.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad SiteUUID,48496.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,97983.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad SiteUUID,48497.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,30787.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad SiteUUID,48498.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,77148.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad SiteUUID,48499.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,24302.0,,,Unspecified,LODI USD-LIVE OAK SCHOOL,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad SiteUUID,48500.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,61119.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad SiteUUID,48501.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,30638.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad SiteUUID,48502.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,374501.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad SiteUUID,48503.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,1037827.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad SiteUUID,48504.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,379886.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad SiteUUID,48505.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,288398.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad SiteUUID,48506.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,903958.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad SiteUUID,48507.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,837490.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad SiteUUID,48508.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,250580.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad SiteUUID,48509.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,387464.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad SiteUUID,48510.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,41140.0,,,Unspecified,LODI USD-HOUSTON SCHOOL,,,02/26/2021,,,,,405.0,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad SiteUUID,48511.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-01-31,2015-01-01,Bad SiteUUID,48512.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad SiteUUID,48513.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad SiteUUID,48514.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad SiteUUID,48515.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad SiteUUID,48516.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad SiteUUID,48517.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad SiteUUID,48518.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad SiteUUID,48519.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad SiteUUID,48520.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad SiteUUID,48521.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad SiteUUID,48522.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad SiteUUID,48523.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-01-31,2016-01-01,Bad SiteUUID,48524.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-02-29,2016-02-01,Bad SiteUUID,48525.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-03-31,2016-03-01,Bad SiteUUID,48526.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-04-30,2016-04-01,Bad SiteUUID,48527.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-05-31,2016-05-01,Bad SiteUUID,48528.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-06-30,2016-06-01,Bad SiteUUID,48529.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-07-31,2016-07-01,Bad SiteUUID,48530.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-08-31,2016-08-01,Bad SiteUUID,48531.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-09-30,2016-09-01,Bad SiteUUID,48532.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-10-31,2016-10-01,Bad SiteUUID,48533.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-11-30,2016-11-01,Bad SiteUUID,48534.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,FRANKS ONE/STOP FOOD MART WATER SYS,,,02/26/2021,,,,,300.0,,,Unspecified,2016,,2016-12-31,2016-12-01,Bad SiteUUID,48535.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-01-31,2015-01-01,Bad SiteUUID,48572.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad SiteUUID,48573.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad SiteUUID,48574.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad SiteUUID,48575.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad SiteUUID,48576.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad SiteUUID,48577.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad SiteUUID,48578.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad SiteUUID,48579.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad SiteUUID,48580.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad SiteUUID,48581.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad SiteUUID,48582.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad SiteUUID,48583.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-01-31,2016-01-01,Bad SiteUUID,48584.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-02-29,2016-02-01,Bad SiteUUID,48585.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-03-31,2016-03-01,Bad SiteUUID,48586.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-04-30,2016-04-01,Bad SiteUUID,48587.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-05-31,2016-05-01,Bad SiteUUID,48588.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-06-30,2016-06-01,Bad SiteUUID,48589.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-07-31,2016-07-01,Bad SiteUUID,48590.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-08-31,2016-08-01,Bad SiteUUID,48591.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-09-30,2016-09-01,Bad SiteUUID,48592.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-10-31,2016-10-01,Bad SiteUUID,48593.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-11-30,2016-11-01,Bad SiteUUID,48594.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,RANCH COFFEE SHOP,,,02/26/2021,,,,,100.0,,,Unspecified,2016,,2016-12-31,2016-12-01,Bad SiteUUID,48595.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,STAR MOTEL,,,02/26/2021,,,,,25.0,,,Unspecified,2015,,2015-01-31,2015-01-01,Bad SiteUUID,48596.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,STAR MOTEL,,,02/26/2021,,,,,25.0,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad SiteUUID,48597.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,STAR MOTEL,,,02/26/2021,,,,,25.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad SiteUUID,48598.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,STAR MOTEL,,,02/26/2021,,,,,25.0,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad SiteUUID,48599.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,STAR MOTEL,,,02/26/2021,,,,,25.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad SiteUUID,48600.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,STAR MOTEL,,,02/26/2021,,,,,25.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad SiteUUID,48601.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,,,,Unspecified,STAR MOTEL,,,02/26/2021,,,,,25.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad SiteUUID,48602.0
