MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,OwnerClassificationCV,PopulationServed,PowerType,PrimaryUseCategory,WaterAllocationNativeURL,ReasonRemoved,index
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,57936,Olimpio Fiscalini,02/26/2014,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,43711.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,58015,GEORGE MCARTHUR,03/13/2014,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,43731.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,58109,JOSEPH BRUST,03/19/2014,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,43751.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,58253,HAROLD ISTRIN,04/14/2014,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,43798.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Rejected,58416,CAROL MICKELSEN,05/20/2014,,03/31,12/15,Registration Domestic,0.006999999999999999,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,43850.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,58675,GEORGE HENKE,07/24/2014,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,43947.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,58676,DONALD HEINY,07/24/2014,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,43948.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,58702,DON GUTLEBEN,07/29/2014,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,43978.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,58733,ANTHONY UONG,08/04/2014,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44005.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,58734,Brian Padilla,08/04/2014,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44006.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,58741,Kathleen Boochever,08/05/2014,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44014.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,58756,Robert Comstock,08/08/2014,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44029.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,58912,CAROLYN BOLANDER,09/09/2014,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44164.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,59051,Fred Podesta,10/14/2014,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44243.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Rejected,59799,Charles Lengel,04/06/2015,,,,Registration Domestic,0.85,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44498.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Closed,59842,STEVE DELLAMORA,,,,,Not Determined,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44535.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Rejected,59844,JOHN ORNGUZE,04/15/2015,,,,Registration Domestic,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44536.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Revoked,59932,COASTSIDE COUNTY WATER DISTRICT,12/28/1966,,,,Appropriative,7320.0,Municipal,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44584.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,59942,Matthew Vallottan,05/01/2015,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44594.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,59955,"S & S PROPERTY INVESTMENT GROUP, LP",05/06/2015,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44600.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,60288,SIERRA PACIFIC INDUSTRIES,07/10/2015,,,,Statement of Div and Use,0.0,Dust Control,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44859.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,60309,SHANON TALIAFERRO,07/14/2015,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,44883.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Closed,60815,SOBON WINE COMPANY LLC,,,,,Not Determined,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45240.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Closed,60852,KENNETH MCCOY,,,,,Not Determined,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45263.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,61051,Daniel L Abbe,11/23/2015,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45331.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Rejected,61171,DOUG PARKER,,,,,Appropriative,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45387.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,61438,STEVE SPENCE,02/16/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45530.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Rejected,61561,ASSAF DAGAN,,,12/31,01/01,Registration Domestic,1.07,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45612.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Rejected,61575,FERNANDO OLEA,03/18/2016,,12/31,01/01,Registration Domestic,0.675,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45624.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,61771,BRIAN BURNS,04/21/2016,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45718.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Active,61807,Robert Bussell,,,,,Not Determined,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45739.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,61851,JUAN ARELLANO,05/09/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45771.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,61852,JUAN ARELLANO,05/09/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45772.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,61929,RONALD VANDERBEEK,06/10/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45816.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62076,NAPA VALLEY FARM & RANCH CO,07/12/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45890.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Revoked,62134,ORANGE COUNTY WATER DISTRICT,11/05/1992,,,,Appropriative,505000.0,Fish and Wildlife Preservation and Enhancement,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45911.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Rejected,62216,GEORGIA S. GAMMIE WIESTER TRUST DATED 12/11/92,,,,,Registration Livestock,3.0,Fish and Wildlife Preservation and Enhancement,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,45985.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62381,Unspecified,08/29/2016,,,,Statement of Div and Use,0.0,Unspecified,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,46152.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62382,Unspecified,08/29/2016,,,,Statement of Div and Use,0.0,Unspecified,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,46153.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62384,Unspecified,08/29/2016,,,,Statement of Div and Use,0.0,Unspecified,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,46155.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62392,Unspecified,08/31/2016,,,,Statement of Div and Use,0.0,Unspecified,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,46163.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62393,Unspecified,08/31/2016,,,,Statement of Div and Use,0.0,Unspecified,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,46164.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62394,GEORGE MCARTHUR,08/31/2016,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46165.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62395,GEORGE MCARTHUR,09/01/2016,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46166.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62396,GEORGE MCARTHUR,09/01/2016,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46167.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62397,GEORGE MCARTHUR,09/01/2016,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46168.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62400,GEORGE MCARTHUR,09/01/2016,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46173.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62402,GEORGE MCARTHUR,09/01/2016,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46175.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62406,GEORGE MCARTHUR,09/01/2016,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46179.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62713,DON SCOVILLE,10/31/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46343.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62716,GAYLE KUTACH,10/31/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46346.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62753,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46381.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62754,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46382.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62755,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46383.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62756,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46384.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62757,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46385.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62758,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46386.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62759,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46387.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62760,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46389.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62761,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46390.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62767,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46396.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62770,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46400.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62771,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46401.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62772,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46402.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62773,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46403.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62774,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46404.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62775,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46405.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62776,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46406.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62777,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46407.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62778,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46408.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62779,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46409.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62780,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46411.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62781,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46412.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62782,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46413.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62783,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46414.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62784,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46415.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62785,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46416.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62786,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46417.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62787,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46418.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62788,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46419.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62789,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46420.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62790,USDA FOREST SERVICE LAKE TAHOE BASIN MANAGEMENT UNIT,11/21/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Forest Service (USFS),,,Unspecified,,Bad SiteUUID,46422.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Rejected,62814,JONATHAN OBLISKEY,,,,,Registration Domestic,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46432.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62864,Unspecified,12/16/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,46462.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62866,Unspecified,12/16/2016,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,46464.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62896,ASYLDA LLC,01/04/2017,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46491.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62897,ASYLDA LLC,01/04/2017,,,,Statement of Div and Use,0.0,Fish and Wildlife Preservation and Enhancement,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46492.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,62898,"S & S PROPERTY INVESTMENT GROUP, LP",01/04/2017,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46493.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,62918,V AND V FARMS,01/13/2017,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46505.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,63059,MIKE DOUCETTE,03/01/2017,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46598.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,63061,TERRY DUMOLT,03/02/2017,,,,Statement of Div and Use,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,46600.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,63085,Unspecified,03/08/2017,,,,Statement of Div and Use,0.0,Domestic,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,46623.0
