SiteID,SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,StateCV,HUC8,HUC12,County,PODorPOUSite,WaterSourceID
3304562,CAss_S2305,CA5200534,PASKENTA COMM. SERVICES DIST.,NULL,Water Service Area,-122.5478165,39.88325592,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TEHAMA,POU,114936
3304563,CAss_S2306,CA5200562,SKY VIEW COUNTY WATER,NULL,Water Service Area,-121.7798129,40.34358021,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TEHAMA,POU,114936
3304564,CAss_S2309,CA5210001,CITY OF CORNING,NULL,Water Service Area,-122.2334405,39.92225388,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TEHAMA,POU,114936
3304566,CAss_S2310,CA5210002,GERBER LAS FLORES CSD,NULL,Water Service Area,-122.1479938,40.06174064,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TEHAMA,POU,114936
3304567,CAss_S2311,CA5210004,CITY OF RED BLUFF,NULL,Water Service Area,-122.2380507,40.17027352,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TEHAMA,POU,114936
3304568,CAss_S2312,CA5210005,RIO ALTO WATER DISTRICT,NULL,Water Service Area,-122.2199205,40.35582575,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TEHAMA,POU,114936
3304569,CAss_S2313,CA5210505,LASSEN VNP - MANZANITA LAKE,NULL,Water Service Area,-121.5688323,40.53645679,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TEHAMA,POU,114936
3304570,CAss_S2315,CA5301002,LEWISTON COMMUNITY SERVICES DISTRICT,NULL,Water Service Area,-122.8013591,40.70975821,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TRINITY,POU,114936
3304571,CAss_S2316,CA5301004,REDDING ODD FELLOWS CAMP,NULL,Water Service Area,-122.7839202,40.66617766,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TRINITY,POU,114936
3304573,CAss_S2318,CA5301102,TRINITY KNOLLS MUTUAL WATER COMPANY,NULL,Water Service Area,-122.7038032,40.99720336,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TRINITY,POU,114936
3304576,CAss_S2320,CA5304102,TRINITY VILLAGE MUTUAL WATER,NULL,Water Service Area,-123.5231119,40.87621969,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TRINITY,POU,114936
3304579,CAss_S2323,CA5310001,WEAVERVILLE C.S.D.,NULL,Water Service Area,-122.9348114,40.72528999,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TRINITY,POU,114936
3304580,CAss_S2324,CA5310002,TRINITY CO. W.W. DIST #1,NULL,Water Service Area,-123.1715566,40.54993838,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TRINITY,POU,114936
3304583,CAss_S2327,CA5400523,EL MONTE VILLAGE MHP,NULL,Water Service Area,-119.4249892,36.5471098,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304585,CAss_S2330,CA5400553,DEL ORO TRAVER DISTRICT,NULL,Water Service Area,-119.4840481,36.45474429,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304586,CAss_S2331,CA5400641,TEVISTON CSD,NULL,Water Service Area,-119.2785114,35.93717841,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304588,CAss_S2334,CA5400665,DEL ORO RIVER ISLAND SERV TERR #1,NULL,Water Service Area,-118.8635373,36.09908068,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304589,CAss_S2335,CA5400666,DEL ORO GRANDVIEW GARDENS DISTRICT,NULL,Water Service Area,-119.0439089,36.10011975,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304590,CAss_S2336,CA5400670,TRIPLE R MUTUAL WATER CO,NULL,Water Service Area,-118.8436548,36.08797508,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304591,CAss_S2337,CA5400679,99 PALMS INN AND SUITES,NULL,Water Service Area,-119.365863,36.27062203,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304592,CAss_S2338,CA5400710,BADGER HILL ESTATES,NULL,Water Service Area,-119.0882392,36.30980822,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304597,CAss_S2343,CA5400767,DEL ORO EAST PLANO DISTRICT,NULL,Water Service Area,-119.0057358,36.04323261,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304601,CAss_S2347,CA5400826,USFS-FISH CREEK CAMPGROUND,NULL,Water Service Area,-118.218375,36.05879792,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304602,CAss_S235,CA1200588,SEAWOOD ESTATES MUTUAL WATER COMPANY,NULL,Water Service Area,-124.1539574,41.09501775,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,HUMBOLDT,POU,114936
3304603,CAss_S2350,CA5400919,BUENA VISTA SCHOOL,NULL,Water Service Area,-119.4377896,36.18227019,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304604,CAss_S2351,CA5400935,CWS - MULLEN WATER COMPANY,NULL,Water Service Area,-118.9934564,36.0407008,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304611,CAss_S2360,CA5402048,DEL ORO RIVER ISLAND SERV TERR #2,NULL,Water Service Area,-118.8179626,36.09057117,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304615,CAss_S2364,CA5403048,J.D. HEISKELL & CO.,NULL,Water Service Area,-119.3024286,35.99795893,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304616,CAss_S2365,CA5403074,KRAFT HEINZ FOODS COMPANY,NULL,Water Service Area,-119.3273958,36.13180989,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304618,CAss_S2367,CA5403113,SOUTH FORK ESTATES MUTUAL WATER CO,NULL,Water Service Area,-118.9028274,36.42932582,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304622,CAss_S2370,CA5403126,FAMILY EDUCATION CENTER,NULL,Water Service Area,-119.2861876,36.53063675,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304627,CAss_S2378,CA5410003,"EXETER, CITY OF",NULL,Water Service Area,-119.1450496,36.29393755,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304628,CAss_S2379,CA5410006,"LINDSAY, CITY OF",NULL,Water Service Area,-119.0895617,36.20817513,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304629,CAss_S238,CA1200671,BENBOW-DEL ORO W.C.,NULL,Water Service Area,-123.7826705,40.06874948,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,HUMBOLDT,POU,114936
3304631,CAss_S2381,CA5410008,OROSI PUBLIC UTILITY DISTRICT,NULL,Water Service Area,-119.2929388,36.54021563,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304632,CAss_S2382,CA5410009,PIXLEY PUBLIC UTIL DIST,NULL,Water Service Area,-119.2947249,35.96703644,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304633,CAss_S2383,CA5410010,"PORTERVILLE, CITY OF",NULL,Water Service Area,-119.0315968,36.06614245,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304634,CAss_S2384,CA5410011,SPRINGVILLE PUD,NULL,Water Service Area,-118.8159277,36.13205211,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304635,CAss_S2385,CA5410012,STRATHMORE PUBLIC UTIL DIST,NULL,Water Service Area,-119.0646683,36.14666778,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304636,CAss_S2386,CA5410015,"TULARE, CITY OF",NULL,Water Service Area,-119.3396887,36.20012692,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304637,CAss_S2387,CA5410016,CWS - VISALIA,NULL,Water Service Area,-119.324407,36.32615271,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304638,CAss_S2388,CA5410019,IVANHOE PUBLIC UTILITY DIST,NULL,Water Service Area,-119.2213733,36.38379222,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304640,CAss_S239,CA1200684,MATTOLE ELEMENTARY SCHOOL,NULL,Water Service Area,-124.2848358,40.32179184,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,HUMBOLDT,POU,114936
3304642,CAss_S2391,CA5410034,DEL ORO CALIFORNIA PINES DISTRICT,NULL,Water Service Area,-118.6440214,35.87255697,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304643,CAss_S2392,CA5410036,LSID-STRATHMORE SYSTEM,NULL,Water Service Area,-119.0509653,36.14189802,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304644,CAss_S2393,CA5410038,TERRA BELLA IRRIGATION DISTRICT - TBT,NULL,Water Service Area,-119.0029164,35.95236107,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304645,CAss_S2394,CA5410041,CWS - TULCO WATER COMPANY,NULL,Water Service Area,-119.2819305,36.20182954,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304646,CAss_S2395,CA5410048,PORTERVILLE-JONES CORNER,NULL,Water Service Area,-119.1010006,36.06898315,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304647,CAss_S2396,CA5410050,ALPAUGH COMMUNITY SERVICES DISTRICT,NULL,Water Service Area,-119.4872959,35.8877284,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304648,CAss_S2397,CA5410503,NPS-WOLVERTON,NULL,Water Service Area,-118.7345164,36.59616787,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TULARE,POU,114936
3304651,CAss_S240,CA1200701,ORICK C.S.D.,NULL,Water Service Area,-124.0698291,41.29116813,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,HUMBOLDT,POU,114936
3304653,CAss_S2403,CA5500041,ALPINE ACRES MUTUAL WATER CO,NULL,Water Service Area,-120.2787974,38.017512,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304655,CAss_S2406,CA5500064,MULLER MUTUAL WATER COMPANY,NULL,Water Service Area,-120.224227,37.97458357,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304656,CAss_S2407,CA5500074,SIERRA VILLAGE MUTUAL WATER CO,NULL,Water Service Area,-120.175209,38.07268763,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304657,CAss_S2408,CA5500077,SLIDE INN SNOWBOWL WATER CO,NULL,Water Service Area,-120.2691661,38.01025417,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304658,CAss_S2409,CA5500092,PONDEROSA MOBILE HOME PARK,NULL,Water Service Area,-120.2821969,38.01946205,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304661,CAss_S2411,CA5500116,PEPPERMINT CREEK MHP,NULL,Water Service Area,-120.4262151,37.97077973,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304664,CAss_S2414,CA5500128,GOLD RUSH MOBILE HOME PARK,NULL,Water Service Area,-120.4041858,38.02498573,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304665,CAss_S2416,CA5500243,RAMBLING HILLS ESTATES,NULL,Water Service Area,-120.4222128,38.0468223,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304668,CAss_S2419,CA5510001,TUD - SONORA/JAMESTOWN WATER SYSTEM,NULL,Water Service Area,-120.3926905,37.96615869,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304669,CAss_S242,CA1200718,WADDINGTON W.W.,NULL,Water Service Area,-124.2064711,40.56708663,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,HUMBOLDT,POU,114936
3304670,CAss_S2420,CA5510002,TUD - PONDEROSA,NULL,Water Service Area,-120.2380209,37.98753345,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304671,CAss_S2421,CA5510003,TUD - TUOLUMNE WATER SYSTEM,NULL,Water Service Area,-120.2401518,37.96140087,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304672,CAss_S2422,CA5510004,PINECREST PERMITTEES ASSN,NULL,Water Service Area,-119.9903356,38.18808967,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304673,CAss_S2423,CA5510005,TWAIN HARTE COMMUNITY SERVICES DISTRICT,NULL,Water Service Area,-120.2314054,38.03589607,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304674,CAss_S2424,CA5510006,MI WUK VILLAGE MUT WTR CO,NULL,Water Service Area,-120.1778075,38.05938685,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304675,CAss_S2425,CA5510007,DEL ORO WATER COMPANY - STRAWBERRY DIV.,NULL,Water Service Area,-120.0219889,38.18829035,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304676,CAss_S2426,CA5510008,LAKE DON PEDRO CSD,NULL,Water Service Area,-120.34186,37.67581568,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304677,CAss_S2427,CA5510009,GROVELAND COMMUNITY SERV DIST,NULL,Water Service Area,-120.2080643,37.83913051,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304678,CAss_S2428,CA5510011,COLD SPRINGS WATER CO,NULL,Water Service Area,-120.0554136,38.15641513,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304679,CAss_S2429,CA5510012,TUD - UPPER BASIN WATER SYSTEM,NULL,Water Service Area,-120.2230572,38.03886495,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304681,CAss_S2430,CA5510013,TUD - COLUMBIA WATER SYSTEM,NULL,Water Service Area,-120.4067233,38.01923001,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304685,CAss_S2434,CA5510023,SONORA MEADOWS MUTUAL WTR CO,NULL,Water Service Area,-120.2759404,38.01548265,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304686,CAss_S2435,CA5510024,SONORA WATER COMPANY INC,NULL,Water Service Area,-120.4026737,37.96288563,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304688,CAss_S2437,CA5510026,PHOENIX LAKE ESTATES CC MWC,NULL,Water Service Area,-120.3052211,38.01300973,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304689,CAss_S2438,CA5510028,TUD-APPLE VALLEY ESTATES,NULL,Water Service Area,-120.3291882,38.00694031,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304690,CAss_S2439,CA5510033,TUD-SCENIC VIEW/SCENIC BROOK,NULL,Water Service Area,-120.3270588,37.99027366,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,TUOLUMNE,POU,114936
3304693,CAss_S2441,CA5601105,FILLMORE IRRIGATION CO,NULL,Water Service Area,-118.9347184,34.4219905,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304695,CAss_S2443,CA5601110,MIDDLE ROAD MUTUAL WATER CO,NULL,Water Service Area,-119.1054214,34.3381389,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304696,CAss_S2444,CA5601116,SAN CAYETANO MUTUAL WATER CO,NULL,Water Service Area,-118.9987938,34.38710829,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304697,CAss_S2445,CA5601117,SENIOR CANYON MUTUAL WATER CO,NULL,Water Service Area,-119.1904604,34.47712814,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304698,CAss_S2446,CA5601119,SIETE ROBLES MUTUAL WATER CO,NULL,Water Service Area,-119.2191374,34.44446133,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304699,CAss_S2447,CA5601120,SISAR MUTUAL WATER CO,NULL,Water Service Area,-119.1363482,34.43790789,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304700,CAss_S2448,CA5601122,TICO MUTUAL WATER CO,NULL,Water Service Area,-119.292092,34.42308954,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304701,CAss_S2449,CA5601125,COMMUNITY MUTUAL WATER CO,NULL,Water Service Area,-119.0259902,34.3719899,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304702,CAss_S245,CA1206004,PALMER CREEK CSD,NULL,Water Service Area,-124.1754682,40.60975232,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,HUMBOLDT,POU,114936
3304704,CAss_S2453,CA5602103,CYPRESS MUTUAL WATER CO INC,NULL,Water Service Area,-119.1732884,34.15143019,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304705,CAss_S2455,CA5602111,NYELAND ACRES MUTUAL WATER CO,NULL,Water Service Area,-119.1615231,34.24156392,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304706,CAss_S2456,CA5602117,STRICKLAND ACRES,NULL,Water Service Area,-119.1492361,34.25838233,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304707,CAss_S2457,CA5602120,VINEYARD MUTUAL WATER COMPANY/INDUSTRIAL,NULL,Water Service Area,-119.161166,34.25410393,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304708,CAss_S2458,CA5602130,SOLANO VERDE MUTUAL WATER CO,NULL,Water Service Area,-118.9958776,34.31295589,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304709,CAss_S2459,CA5602132,WATERS ROAD DOMESTIC USERS GROUP,NULL,Water Service Area,-118.9463222,34.32224955,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304710,CAss_S246,CA1210001,"ARCATA, CITY OF",NULL,Water Service Area,-124.0740706,40.86645407,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,HUMBOLDT,POU,114936
3304711,CAss_S2460,CA5602140,SATICOY COUNTRY CLUB-CITY OF VENTURA,NULL,Water Service Area,-119.1086518,34.2724032,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304713,CAss_S2466,CA5603301,BRANDEIS BARDIN INSTITUTE,NULL,Water Service Area,-118.7009955,34.25042778,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304714,CAss_S2467,CA5610002,FILLMORE WATER DEPT,NULL,Water Service Area,-118.9153048,34.39940645,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304715,CAss_S2468,CA5610003,VENTURA CWWD NO. 17 - BELL CANYON,NULL,Water Service Area,-118.6880107,34.22183477,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304716,CAss_S2469,CA5610005,MEINERS OAKS CWD,NULL,Water Service Area,-119.2827725,34.4515559,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304717,CAss_S247,CA1210002,"BLUE LAKE, CITY OF",NULL,Water Service Area,-123.9914867,40.88380865,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,HUMBOLDT,POU,114936
3304718,CAss_S2470,CA5610006,YERBA BUENA WATER COMPANY,NULL,Water Service Area,-118.9595528,34.05344762,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304719,CAss_S2471,CA5610007,OXNARD WATER DEPT,NULL,Water Service Area,-119.1705217,34.17571454,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304720,CAss_S2472,CA5610008,PLEASANT VALLEY MUTUAL WATER CO,NULL,Water Service Area,-119.0706172,34.17226788,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304721,CAss_S2473,CA5610009,PORT HUENEME WATER DEPT,NULL,Water Service Area,-119.1970063,34.16086126,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304722,CAss_S2474,CA5610010,CAL AMERICAN WC - RIO PLAZA,NULL,Water Service Area,-119.1587459,34.24044897,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304723,CAss_S2475,CA5610011,SANTA PAULA WATER SYSTEM,NULL,Water Service Area,-119.0947736,34.34174811,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304724,CAss_S2476,CA5610014,OJAI WATER SYSTEM,NULL,Water Service Area,-119.2489991,34.44989117,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304725,CAss_S2477,CA5610015,VENTURA CWWD NO. 19 - SOMIS,NULL,Water Service Area,-119.0031814,34.27585194,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304726,CAss_S2478,CA5610016,CALIFORNIA WATER SERVICE CO - WESTLAKE,NULL,Water Service Area,-118.8164061,34.17254687,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304727,CAss_S2479,CA5610017,VENTURA WATER DEPARTMENT,NULL,Water Service Area,-119.2249931,34.27836357,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304728,CAss_S248,CA1210004,"EUREKA, CITY OF",NULL,Water Service Area,-124.1535444,40.79737143,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,HUMBOLDT,POU,114936
3304729,CAss_S2480,CA5610018,VENTURA CWWD NO. 1 - MOORPARK,NULL,Water Service Area,-118.8829375,34.30233518,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304730,CAss_S2481,CA5610019,CAMARILLO WATER DEPT,NULL,Water Service Area,-119.051936,34.22575495,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304731,CAss_S2482,CA5610020,THOUSAND OAKS WATER DEPT,NULL,Water Service Area,-118.8504697,34.2008578,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304732,CAss_S2483,CA5610021,WARRING WATER SERVICE INC,NULL,Water Service Area,-118.8013913,34.40750408,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304733,CAss_S2484,CA5610022,VENTURA RIVER WATER DISTRICT,NULL,Water Service Area,-119.2917487,34.41473703,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304734,CAss_S2485,CA5610023,VENTURA WWD NO. 8 - SIMI VALLEY,NULL,Water Service Area,-118.7472376,34.26977263,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304735,CAss_S2486,CA5610024,CASITAS MUNICIPAL WATER DIST,NULL,Water Service Area,-119.2947795,34.38347902,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304736,CAss_S2487,CA5610035,RIO MANOR MUTUAL WATER CO,NULL,Water Service Area,-119.1721148,34.22582743,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304737,CAss_S2488,CA5610039,CHANNEL ISLANDS BEACH CSD,NULL,Water Service Area,-119.2248461,34.16569249,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304738,CAss_S2489,CA5610040,CAL AMERICAN WATER CO,NULL,Water Service Area,-118.9313995,34.18772593,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,VENTURA,POU,114936
3304739,CAss_S249,CA1210007,DEL ORO WATER CO-FERNDALE,NULL,Water Service Area,-124.2598692,40.58273408,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,HUMBOLDT,POU,114936
