Year,TWDB_Survey_Number,PWS_Entity_Name,TCEQ_PWS_Code,Single_Family_Connections,Multi_Family_Connections,Commercial_Connections,Industrial_Connections,Institutional_Connections,Agriculture_Connections,Reuse_Connections,Total_Metered_Connections,Total_Unmetered_Connections,Single_Family_Volume,Multi_Family_Volume,Commercial_Volume,Industrial_Volume,Institutional_Volume,Agriculture_Volume,Reuse_Volume,Total_Metered_Volume,Unmetered_Volume
2018,1102073,COOKS POINT WSC,260028,26,0,1,0,1,0,0,28,0,"790,710",0,"475,890",0,"12,200",0,0,"1,278,800",0
2018,0183900,COPANO COVE WATER COMPANY INC-COPANO COVE SUBDIVISION,40003,426,0,0,0,0,0,0,426,0,"13,159,690",0,0,0,0,0,0,"13,159,690",0
2018,0183907,COPANO COVE WATER COMPANY INC-COPANO RIDGE SUBDIVISION,40029,216,0,0,0,0,0,0,216,0,"8,840,000",0,0,0,0,0,0,"8,840,000",0
2018,0183885,COPANO HEIGHTS WATER,40017,103,0,0,0,0,0,0,103,3,"2,818,510",0,0,0,0,0,0,"2,818,510","26,635"
2018,0183910,COPEVILLE SUD,430029,"1,658",0,41,0,0,0,0,"1,699",58,"95,133,900",0,"3,348,200",0,0,0,0,"98,482,100","3,069,000"
2018,0184400,CORBET WSC,1750013,916,4,7,0,0,0,0,927,20,"75,549,100","45,000","41,000",0,0,0,0,"75,635,100","3,840,000"
2018,0184800,CORINTH WSC,2340021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0517685,CORIX UTILITIES (TEXAS)-ALLEYTON WATER SYSTEM,450087,72,0,9,0,2,0,0,83,5,"3,101,630",0,"1,586,950",0,"27,580",0,0,"4,716,160","26,880"
2018,0367702,CORIX UTILITIES (TEXAS)-BONANZA BEACH,270018,52,0,1,0,0,0,0,53,2,"1,776,390",0,"7,390",0,0,0,0,"1,783,780","55,300"
2018,0480356,CORIX UTILITIES (TEXAS)-LAKE BUCHANAN,1500037,542,0,46,0,18,0,0,606,25,"30,296,870",0,"9,182,310",0,"2,811,560",0,0,"42,290,740","5,513,340"
2018,0507600,CORIX UTILITIES (TEXAS)-LOMETA REGIONAL WATER SYSTEM,1410002,980,0,31,0,32,0,0,"1,043",77,"62,314,290",0,"2,666,460",0,"4,955,540",0,0,"69,936,290","10,130,856"
2018,0542275,CORIX UTILITIES (TEXAS)-MATGORDA DUNES,1610052,142,0,8,0,5,0,0,155,3,"2,899,851",0,"386,180",0,"1,515,170",0,0,"4,801,201","173,700"
2018,0572995,CORIX UTILITIES (TEXAS)-MITCHELL COUNTY UTILITY,1680004,826,0,45,0,16,0,0,887,7,"56,047,618",0,"6,936,020",0,"725,000",0,0,"63,708,638","90,680"
2018,0607512,CORIX UTILITIES (TEXAS)-NORTHEAST WASHINGTON COUNTY WS,2390043,"1,041",0,32,0,27,0,0,"1,100",31,"65,993,700",0,"2,454,135",0,"4,239,647",0,0,"72,687,482","3,638,894"
2018,0650901,CORIX UTILITIES (TEXAS)-PARADISE POINT,1500008,138,0,2,0,0,0,0,140,5,"3,260,920",0,"1,211,900",0,0,0,0,"4,472,820","603,500"
2018,0707494,CORIX UTILITIES (TEXAS)-QUAIL CREEK,270078,40,0,0,0,0,0,0,40,3,"2,029,740",0,0,0,0,0,0,"2,029,740","36,050"
2018,0728127,CORIX UTILITIES (TEXAS)-RIDGE HARBOR WATER,270081,171,0,4,0,2,0,0,177,9,"12,066,358",0,"398,184",0,588,0,0,"12,465,130","1,815,400"
2018,0767503,CORIX UTILITIES (TEXAS)-SANDY HARBOR WATER SYSTEM,1500009,109,0,0,0,0,0,0,109,2,"3,227,290",0,0,0,0,0,0,"3,227,290","22,550"
2018,0802620,CORIX UTILITIES (TEXAS)-SMITHWICK MILLS WATER SYSTEM,270045,68,0,4,0,2,0,0,74,4,"3,421,300",0,"77,530",0,"444,920",0,0,"3,943,750","738,550"
2018,0819775,CORIX UTILITIES (TEXAS)-SPICEWOOD BEACH,270011,449,0,4,0,6,0,0,459,12,"17,906,110",0,"163,000",0,"685,720",0,0,"18,754,830","617,300"
2018,0871250,CORIX UTILITIES (TEXAS)-TOW VILLAGE WATER SYSTEM,1500011,35,0,0,0,0,0,0,35,2,"1,111,600",0,0,0,0,0,0,"1,111,600","148,550"
2018,0184850,CORNERSVILLE WSC,1120013,403,0,0,0,0,0,0,403,50,"26,977,000",0,0,0,0,0,0,"26,977,000","3,027,480"
2018,0184905,CORONADO SHORES WATER SYSTEM,230005,53,0,0,0,0,0,0,53,0,"1,047,000",0,0,0,0,0,0,"1,047,000",0
2018,0186400,CORYELL CITY WSD,500013,"1,857",0,0,0,0,0,0,"1,857",0,0,0,0,0,0,0,0,0,0
2018,0186850,COTTON BAYOU MANOR INC,360004,0,47,0,0,0,0,0,47,0,0,"7,268,800",0,0,0,0,0,"7,268,800",0
2018,0186900,COTTON CENTER WSC,950014,60,0,11,0,3,4,0,78,0,"5,100,330",0,"1,262,160",0,0,"1,205,060",0,"7,567,550",0
2018,0186908,COTTONWOOD CREEK MHP,570094,70,0,0,0,0,0,0,70,0,"3,384,000",0,0,0,0,0,0,"3,384,000",0
2018,0186950,COTTONWOOD WSC,1550022,201,0,5,0,0,0,0,206,0,"12,235,500",0,"700,310",0,0,0,0,"12,935,810",0
2018,0187155,COUGAR COUNTRY WATER SYSTEM,1210019,107,0,0,0,0,0,0,107,0,"8,186,000",0,0,0,0,0,0,"8,186,000",0
2018,0187310,COUNCIL CREEK VILLAGE,270014,112,0,0,0,0,0,0,112,0,"4,050,100",0,0,0,0,0,0,"4,050,100",0
2018,0187427,COUNTRY CLUB WATER SUPPLY,1290038,307,0,4,0,0,0,0,311,0,"22,007,560",0,"556,160",0,0,0,0,"22,563,720",0
2018,1103446,COUNTRY LAKES WATER SUPPLY,1830032,38,0,0,0,0,0,0,38,0,"2,122,700",0,0,0,0,0,0,"2,122,700",0
2018,0188072,COUNTRY TERRACE SUBDIVISION,1011260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0188080,COUNTY LINE SPECIAL UTILITY DISTRICT,1050038,"3,290",0,18,0,17,0,0,"3,325",10,"241,233,500",0,"10,873,000",0,"15,851,000",0,0,"267,957,500","26,340,900"
2018,0174470,CPN WATER WORKS-COMANCHE PEAK N COMANCHE SHADOWS,1110050,95,0,0,0,0,0,0,95,0,"8,444,800",0,0,0,0,0,0,"8,444,800",0
2018,0683025,CPN WATER WORKS-PIDGEON ROAD ESTATES,720027,38,0,0,0,0,0,0,38,0,"2,923,400",0,0,0,0,0,0,"2,923,400",0
2018,0788551,CPN WATER WORKS-SCENIC RIDGE ESTATES,1110098,40,0,0,0,0,0,0,40,0,"2,371,700",0,0,0,0,0,0,"2,371,700",0
2018,0788549,CPN WATER WORKS-SHADY GROVE DIVISION,1110085,107,42,1,0,0,0,0,150,0,"7,321,100","1,358,600","1,400",0,0,0,0,"8,681,100",0
2018,0188775,CRAFT TURNEY WSC,370016,"1,750",0,18,4,0,0,0,"1,772",0,"74,261,500",0,0,"4,745,900",0,0,0,"79,007,400",0
2018,0191850,CREEDMOOR MAHA WSC,2270008,"2,415",0,87,0,1,0,0,"2,503",0,"206,219,474",0,"44,862,101",0,"74,800",0,0,"251,156,375",0
2018,0140435,CREEK WATER UTILITY LLC,1580020,60,0,0,0,0,0,0,60,0,"2,892,000",0,0,0,0,0,0,"2,892,000","28,000"
2018,0192100,CREEKSIDE WATER SYSTEM,610191,583,0,0,0,0,0,0,583,0,"34,707,190",0,0,0,0,0,0,"34,707,190",0
2018,0192110,CREEKWOOD ESTATES,2470021,254,0,0,0,0,0,0,254,0,"17,328,400",0,0,0,0,0,0,"17,328,400",0
2018,0192125,CREEKWOOD RANCHES WSC,1630029,163,0,0,0,0,0,0,163,11,"3,169,845",0,0,0,0,0,0,"3,169,845","205,000"
2018,0191800,CRESCENT HEIGHTS WSC,1070016,620,0,21,0,1,0,0,642,27,"34,775,400",0,"1,679,000",0,"24,000",0,0,"36,478,400","240,450"
2018,0106450,CREST WATER COMPANY-BUFFALO HILLS WATER SYSTEM,700070,168,0,0,0,0,0,0,168,0,"12,038,200",0,0,0,0,0,0,"12,038,200",0
2018,0127675,CREST WATER COMPANY-CAHILL COUNTRY WATER SYSTEM,1260073,30,0,0,0,0,0,0,30,0,"3,596,200",0,0,0,0,0,0,"3,596,200",0
2018,0151900,CREST WATER COMPANY-CHISHOLM TRAIL RETREAT INC,1090042,59,0,0,0,0,0,0,59,0,"3,507,800",0,0,0,0,0,0,"3,507,800",0
2018,0467726,CREST WATER COMPANY-FISHERMANS PARADISE,1260056,95,0,0,0,0,0,0,95,0,"5,782,100",0,0,0,0,0,0,"5,782,100",0
2018,0334395,CREST WATER COMPANY-GRANDA VISTA & OAKVIEW VILLAGE,1260120,84,0,0,0,0,0,0,84,0,"6,227,700",0,0,0,0,0,0,"6,227,700",0
2018,0535825,CREST WATER COMPANY-MANSFIELD SOUTH,1260066,78,0,0,0,0,0,0,78,0,"5,164,600",0,0,0,0,0,0,"5,164,600",0
2018,0607508,CREST WATER COMPANY-NORTHCREST BURLESON OAKS,1260034,229,0,0,0,0,0,0,229,0,"21,211,200",0,0,0,0,0,0,"21,211,200",0
2018,0618025,CREST WATER COMPANY-OAK LEAF TRAIL SUBDIVISION,1260104,31,0,0,0,0,0,0,31,0,"4,727,800",0,0,0,0,0,0,"4,727,800",0
2018,0618574,CREST WATER COMPANY-OAK RIVER RANCH,2130031,26,0,0,0,0,0,0,26,0,"2,093,300",0,0,0,0,0,0,"2,093,300",0
2018,0618600,CREST WATER COMPANY-OAKRIDGE MH SUBDIVISION,1260124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0740815,CREST WATER COMPANY-ROLLING OAKS SUBDIVISION,1260064,70,0,0,0,0,0,0,70,0,"4,342,700",0,0,0,0,0,0,"4,342,700",0
2018,0827220,CREST WATER COMPANY-SUNSHINE COUNTRY ACRES,1260069,45,0,0,0,0,0,0,45,0,"3,166,500",0,0,0,0,0,0,"3,166,500",0
2018,0924500,CREST WATER COMPANY-WESTOVER HILLS,1260128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0954925,CREST WATER COMPANY-WOODLAND OAKS ESTATES,1260070,54,0,0,0,0,0,0,54,0,"3,901,400",0,0,0,0,0,0,"3,901,400",0
2018,0192800,CRIMS CHAPEL WSC,2010010,138,0,0,0,0,0,0,138,0,"6,126,300",0,0,0,0,0,0,"6,126,300",0
2018,0192850,CRIPPLE CREEK ADDITION WATER,610187,15,0,0,0,0,0,0,15,0,"1,056,100",0,0,0,0,0,0,"1,056,100",0
2018,0634000,CROCKETT COUNTY WCID 1 OZONA,530012,"1,983",2,263,0,1,0,0,"2,249",5,"166,604,400","1,243,000","82,378,000",0,"1,642,900",0,0,"251,868,300","675,000"
2018,0193310,CROOKED CREEK WSC,2340050,306,0,0,0,0,0,0,306,16,"17,380,000",0,0,0,0,0,0,"17,380,000","74,300"
2018,0193400,CROSBY MUD,1010118,914,6,214,3,8,38,0,"1,183",0,"47,131,000","12,911,000","58,773,000","47,602,000","7,888,000","7,789,000",0,"182,094,000",0
2018,0194500,CROSS COUNTRY WSC,1550059,"1,096",0,0,0,0,89,0,"1,185",0,"132,709,375",0,0,0,0,"10,776,565",0,"143,485,940",0
2018,0194900,CROSS ROADS SUD-GENERAL DISTRIBUTION SYSTEM,2010011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0194901,CROSS ROADS SUD-GREEN WOOD RANCH,2010058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0057100,CROSS TIMBERS WSC,610020,"2,316",1,72,0,7,0,0,"2,396",0,"398,878,000","3,907,000","13,029,000",0,"2,625,000",0,0,"418,439,000","2,186,000"
2018,0057076,CROSSROADS UTILITY SERVICES-BARTON CREEK WSC,2270313,208,0,0,0,7,0,0,215,0,"76,673,000",0,0,0,"1,487,000",0,0,"78,160,000",0
2018,0079225,CROSSROADS UTILITY SERVICES-BLOCKHOUSE MUD,2460110,"2,159",0,0,0,0,0,0,"2,159",0,"202,221,000",0,0,0,0,0,0,"202,221,000",0
2018,0186915,CROSSROADS UTILITY SERVICES-COTTONWOOD CREEK MUD 1,2270355,964,0,2,0,1,7,0,974,0,"48,731,000",0,"420,000",0,"627,000","4,207,000",0,"53,985,000",0
2018,0197060,CROSSROADS UTILITY SERVICES-CRYSTAL MOUNTAIN HOA,2270246,48,0,3,0,0,0,0,51,0,"12,016,000",0,"143,000",0,0,0,0,"12,159,000",0
2018,1104471,CROSSROADS UTILITY SERVICES-LAZY 9 MUD 1B,2270417,761,0,10,0,8,0,0,779,0,"81,861,000",0,"2,081,000",0,"5,144,000",0,0,"89,086,000",0
2018,0607435,CROSSROADS UTILITY SERVICES-NORTH AUSTIN MUD 1,2270226,"2,616","1,144",53,0,21,0,0,"3,834",0,"190,603,000","58,527,000","60,312,000",0,"4,931,000",0,0,"314,373,000",0
2018,0610707,CROSSROADS UTILITY SERVICES-NORTHTOWN MUD,2270264,"2,966",830,24,0,13,0,0,"3,833",0,"192,049,000","28,581,000","22,649,000",0,"3,736,000",0,0,"247,015,000",0
2018,1102153,CROSSROADS UTILITY SERVICES-PALOMA LAKE MUD 1,2460164,963,0,0,0,0,0,0,963,0,"169,039,000",0,0,0,0,0,0,"169,039,000",0
2018,1102152,CROSSROADS UTILITY SERVICES-PALOMA LAKE MUD 2,2460165,618,0,0,0,0,0,0,618,0,"37,303",0,0,0,0,0,0,"37,303",0
2018,1102089,CROSSROADS UTILITY SERVICES-SONTERRA MUD,2460157,"2,033",1,23,0,1,0,0,"2,058",0,"109,057,000","9,411,000","15,226,000",0,"4,120,000",0,0,"137,814,000",0
2018,1103819,CROSSROADS UTILITY SERVICES-TRAVIS  COUNTY MUD 18,2270403,438,0,0,0,0,0,0,438,0,"58,937",0,0,0,0,0,0,"58,937",0
2018,0871710,CROSSROADS UTILITY SERVICES-TRAVIS COUNTY MUD 14,2270353,683,0,0,0,0,0,0,683,0,"49,730,000",0,0,0,0,0,0,"49,730,000",0
2018,1102151,CROSSROADS UTILITY SERVICES-TRAVIS COUNTY MUD 2,2270241,842,0,4,0,0,11,0,857,0,"80,765,000",0,"2,371,000",0,0,"7,721,000",0,"90,857,000",0
2018,0871716,CROSSROADS UTILITY SERVICES-TRAVIS COUNTY MUD 4,2270325,750,5,84,0,3,0,0,842,0,"272,597,000","31,378,000","249,650,000",0,"1,214,000",0,0,"554,839,000",0
2018,0871727,CROSSROADS UTILITY SERVICES-TRAVIS COUNTY WCID 18,2270083,"1,823",0,57,0,0,0,0,"1,880",0,"213,237,000",0,"8,450,000",0,0,0,0,"221,687,000",0
2018,0871740,CROSSROADS UTILITY SERVICES-TRAVIS COUNTY WCID 20,2270231,340,0,26,0,1,0,0,367,0,"107,541,000",0,"12,054,000",0,"204,000",0,0,"119,799,000",0
2018,0944478,CROSSROADS UTILITY SERVICES-VISTA OAKS MUD OF WILLIAMSON COUNTY,2460139,899,0,1,0,0,0,0,900,0,"122,233,000",0,"176,000",0,0,0,0,"122,409,000",0
2018,0934872,CROSSROADS UTILITY SERVICES-WALSH RANCH MUD,2460160,238,0,0,0,0,0,0,238,0,"50,577,000",0,0,0,0,0,0,"50,577,000",0
2018,0607440,CROSSROADS UTILITY SERVICES-WELLS BRANCH MUD,2270227,"2,752","4,435",70,4,39,0,0,"7,300",0,"162,478,000","204,298,000","41,412,000","6,970,000","20,003,000",0,0,"435,161,000",0
2018,1102150,CROSSROADS UTILITY SERVICES-WILBARGER CREEK MUD 1,2270380,233,0,1,0,1,5,0,240,0,"3,547,000",0,"269,000",0,"631,000","2,281,000",0,"6,728,000",0
2018,0748762,CROSSROADS UTILITY SERVICES-WILLIAMSON COUNTY MUD 10,2460145,"1,126",0,32,0,0,0,0,"1,158",0,"135,074,000",0,"21,564,000",0,0,0,0,"156,638,000",0
2018,1101877,CROSSROADS UTILITY SERVICES-WILLIAMSON COUNTY MUD 11,2460159,"1,064",1,25,0,1,0,0,"1,091",0,"142,550,000","11,136,000","18,225,000",0,"1,225,000",0,0,"173,136,000",0
2018,0934871,CROSSROADS UTILITY SERVICES-WILLIAMSON COUNTY WSID3,2460152,"1,282",4,32,0,0,0,0,"1,318",0,"119,750,000","49,443,000","14,464,000",0,0,0,0,"183,657,000",0
2018,1104719,CROWN MOUNTAIN WSC,1930020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0196300,CRYSTAL CLEAR SUD,940015,"5,302",0,200,5,0,0,0,"5,507",0,"447,420,516",0,"32,274,800","12,446,860",0,0,0,"492,142,176",0
2018,0031460,CRYSTAL CLEAR WATER - WHISPERING RIDGE,180081,28,0,0,0,0,0,0,28,0,"5,450,600",0,0,0,0,0,0,"5,450,600",0
2018,1103719,CRYSTAL CLEAR WSC-AIRPORT SITE,180032,56,0,0,0,0,0,0,56,0,"7,423,800",0,0,0,0,0,0,"7,423,800",0
2018,0196600,CRYSTAL FARMS WATER SUPPLY COMPANY,2010012,430,0,0,0,0,0,0,430,0,"40,608,418",0,0,0,0,0,0,"40,608,418",0
2018,0009951,CRYSTAL SPRINGS WATER COMPANY-AFTON PARK SYSTEM,1700147,27,0,0,0,0,0,0,27,0,"5,384,178",0,0,0,0,0,0,"5,384,178",0
2018,0197112,CRYSTAL SPRINGS WATER COMPANY-AUTUMN ACRES WATER SYSTEM,1700756,51,0,0,0,0,0,0,51,0,"3,570,457",0,0,0,0,0,0,"3,570,457",0
2018,0197116,CRYSTAL SPRINGS WATER COMPANY-BENNETT WOODS SYSTEM,1700290,178,0,0,0,0,0,0,178,0,"15,089,784",0,0,0,0,0,0,"15,089,784",0
2018,0197117,CRYSTAL SPRINGS WATER COMPANY-CHAPARRAL PLACE WATER SYSTEM,1700434,40,0,0,0,0,0,0,40,0,"3,538,833",0,0,0,0,0,0,"3,538,833",0
2018,0197127,CRYSTAL SPRINGS WATER COMPANY-CHASEWOOD SUBDIVISION,1700622,74,0,0,0,0,0,0,74,0,"7,417,036",0,0,0,0,0,0,"7,417,036",0
2018,0197119,CRYSTAL SPRINGS WATER COMPANY-COUNTRY WEST SYSTEM,1700435,537,0,0,0,0,0,0,537,0,"65,263,725",0,0,0,0,0,0,"65,263,725",0
2018,0197121,CRYSTAL SPRINGS WATER COMPANY-DEER GLENN SYSTEM,1700322,631,0,0,0,0,0,0,631,0,"50,224,992",0,0,0,0,0,0,"50,224,992",0
2018,0266400,CRYSTAL SPRINGS WATER COMPANY-EMERALD WOODS,2360044,117,0,0,0,0,0,0,117,0,"8,212,258",0,0,0,0,0,0,"8,212,258",0
2018,0197113,CRYSTAL SPRINGS WATER COMPANY-FM 1485 LIMITED,1700580,14,0,0,0,0,0,0,14,0,"2,214,472",0,0,0,0,0,0,"2,214,472",0
2018,0237373,CRYSTAL SPRINGS WATER COMPANY-LAKE LOUISE WATER SYSTEM,1700184,90,0,0,0,0,0,0,90,0,"6,644,154",0,0,0,0,0,0,"6,644,154",0
2018,0197120,CRYSTAL SPRINGS WATER COMPANY-LIVE OAK ESTATES,1700198,177,0,0,0,0,0,0,177,0,"13,049,284",0,0,0,0,0,0,"13,049,284",0
2018,0197122,CRYSTAL SPRINGS WATER COMPANY-OAK CREEK SYSTEM,1700432,57,0,0,0,0,0,0,57,0,"4,618,345",0,0,0,0,0,0,"4,618,345",0
2018,0197114,CRYSTAL SPRINGS WATER COMPANY-THE OAKS,1700626,16,0,0,0,0,0,0,16,0,"1,636,888",0,0,0,0,0,0,"1,636,888",0
2018,0197126,CRYSTAL SPRINGS WATER COMPANY-TIMBERLAND ESTATES,1700612,877,0,0,0,0,0,0,877,0,"74,143,218",0,0,0,0,0,0,"74,143,218",0
2018,0197123,CRYSTAL SPRINGS WATER COMPANY-TOWER GLEN SYSTEM,1700433,86,0,0,0,0,0,0,86,0,"9,361,854",0,0,0,0,0,0,"9,361,854",0
2018,0197124,CRYSTAL SPRINGS WATER COMPANY-TOWER WOODS SYSTEM,1700289,54,0,0,0,0,0,0,54,0,"5,036,668",0,0,0,0,0,0,"5,036,668",0
2018,0197115,CRYSTAL SPRINGS WATER COMPANY-WHISPERING PINES WOODLAND FOREST,1700066,131,0,0,0,0,0,0,131,0,"12,170,413",0,0,0,0,0,0,"12,170,413",0
2018,0197129,CRYSTAL SPRINGS WATER COMPANY-WHITE OAK HILLS,1700613,155,0,0,0,0,0,0,155,0,"8,301,250",0,0,0,0,0,0,"8,301,250",0
2018,0197125,CRYSTAL SPRINGS WATER COMPANY-WINCHESTER PLACE SYSTEM,1700466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0177932,CRYSTAL SPRINGS WATER COMPANY-WOODRIDGE ESTATES WATER SYSTEM,1700075,25,0,0,0,0,0,0,25,0,"1,955,153",0,0,0,0,0,0,"1,955,153",0
2018,0197200,CRYSTAL SYSTEMS TEXAS INC,2120015,"2,034",0,25,0,29,1,0,"2,089",110,"263,466,000",0,"4,986,000",0,"7,771,000","359,000",0,"276,582,000","5,313,000"
2018,0141060,CS WATER,180033,178,0,0,0,0,0,0,178,1,"7,025,110",0,0,0,0,0,0,"7,025,110","115,000"
2018,0197398,CUADRILLA IMPROVEMENT CORPORATION,710095,55,0,0,0,0,0,0,55,0,"4,561,000",0,0,0,0,0,0,"4,561,000","38,100"
2018,0197900,CULLEOKA WSC,430030,"2,204",0,24,0,0,0,0,"2,228",49,"157,581,000",0,"22,396,000",0,0,0,0,"179,977,000","22,497,000"
2018,0575800,CUSTOM WATER COMPANY LLC-MONTAGUE WATER SYSTEM,1690004,133,0,4,0,5,0,0,142,0,"4,813,818",0,"1,754,094",0,"2,143,788",0,0,"8,711,700",0
2018,0618510,CUSTOM WATER COMPANY LLC-OAK SHORES WATER SYSTEM,1690011,66,0,0,0,0,0,0,66,0,"4,465,700",0,0,0,0,0,0,"4,465,700",0
2018,0200490,CYNDIE PARK II WSC,1780050,15,0,0,0,0,0,0,15,0,"1,500,000",0,0,0,0,0,0,"1,500,000",0
2018,0201225,CYPRESS COVE WSC,460024,432,0,0,0,0,0,0,432,0,"20,264,010",0,0,0,0,0,0,"20,264,010",0
2018,0201235,CYPRESS CREEK WSC,2290007,264,0,0,0,6,0,0,270,0,"16,838,800",0,0,0,"942,902",0,0,"17,781,702",0
2018,0201920,CYPRESS LAKES WATER SYSTEM,1460109,204,0,0,0,0,0,0,204,25,"4,666,001",0,0,0,0,0,0,"4,666,001","166,500"
2018,0806828,CYPRESS SPRINGS SUD-NORTH 1/ N - EAST 3,800003,"3,613",0,94,5,21,0,0,"3,733",0,"199,604,100",0,"42,763,500","6,102,784","1,402,800",0,0,"249,873,184","50,285,373"
2018,0683263,CYPRESS SPRINGS SUD-PINE VALLEY SYSTEM,800012,90,0,0,0,0,0,0,90,0,"3,574,900",0,0,0,0,0,0,"3,574,900","1,302,377"
2018,0806826,CYPRESS SPRINGS SUD-SOUTH PLANT,800016,902,0,14,2,4,0,0,922,0,"45,814,800",0,"2,658,300","1,298,300","156,800",0,0,"49,928,200","6,028,350"
2018,0202000,CYPRESS VALLEY WSC-PLANT 1,1020020,231,0,0,0,0,0,0,231,0,"2,100,000",0,0,0,0,0,0,"2,100,000","600,000"
2018,1103449,CYPRESS VALLEY WSC-PLANT 2,1020088,231,0,0,0,0,0,0,231,8,"15,999,000",0,0,0,0,0,0,"15,999,000","7,500,000"
2018,0202050,CYPRESS VILLAGE WATER SYSTEM,1020047,133,0,0,0,0,0,0,133,0,"3,282,710",0,0,0,0,0,0,"3,282,710",0
2018,0202090,CYPRESSWOOD ESTATES,1700301,180,0,0,0,0,0,0,180,180,"32,108,800",0,0,0,0,0,0,"32,108,800",0
2018,0203100,CYPRESSWOOD UD,1010432,"1,258",224,33,0,1,0,0,"1,516",0,"100,157,000","15,755,000","13,553,100",0,"5,294,000",0,0,"134,759,100",0
2018,0236460,D & M WSC,1740010,"1,997",10,19,0,19,21,1,"2,067",59,"133,776,300","2,876,800","1,887,600",0,"2,546,900","5,407,800","3,069,800","149,565,200","6,000,000"
2018,0237353,D P & R WSC,760013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1102087,DAL HIGH WATER SYSTEM,1070159,44,0,1,0,0,0,0,45,0,"917,000",0,0,0,0,0,0,"917,000","32,000"
2018,0206750,DALLARDSVILLE SEGNO WSC,1870126,245,0,0,0,0,0,0,245,0,"10,969,220",0,0,0,0,0,0,"10,969,220",0
2018,0215150,DAMASCUS STRYKER WSC,1870089,529,0,0,0,0,0,0,529,23,"39,866,200",0,0,0,0,0,0,"39,866,200","10,675,770"
2018,0216800,DEADWOOD WSC,1830025,367,0,0,0,0,0,0,367,0,"20,590,950",0,0,0,0,0,0,"20,590,950",0
2018,0768925,DEAF SMITH COUNTY FWSD 1,590002,88,2,0,0,0,0,0,90,6,"6,199,000",0,0,0,0,0,0,"6,199,000","22,000"
2018,0216950,DEAN DALE SUD,390019,"1,173",0,1,0,0,0,0,"1,174",100,"75,643,510",0,"1,170,400",0,0,0,0,"76,813,910","1,054,030"
2018,0217000,DEAN WSC,2120009,"1,510",49,44,1,1,0,0,"1,605",72,"132,219,557","3,467,630","8,372,530","136,620","140,500",0,0,"144,336,837","48,000"
2018,0216970,DEANVILLE WSC,260014,"1,004",0,16,0,0,0,0,"1,020",0,"108,131,926",0,"2,206,774",0,0,0,0,"110,338,700",0
2018,0217100,DEBERRY WSC,1830006,354,0,0,0,0,0,0,354,10,"19,052,430",0,0,0,0,0,0,"19,052,430","136,368"
2018,1102123,DEER COUNTRY WSC,1500121,24,0,0,0,0,0,0,24,3,"1,362,320",0,0,0,0,0,0,"1,362,320","180,480"
2018,0217550,DEER CREEK RANCH WATER SYSTEM,2270049,816,0,0,0,0,0,0,816,1,"60,748,500",0,0,0,0,0,0,"60,748,500","77,905"
2018,0218500,DEER SPRINGS WATER,270006,96,0,0,0,0,0,0,96,0,"7,950,100",0,0,0,0,0,0,"7,950,100","219,550"
2018,1103182,DEERHAVEN WCID,1500126,110,0,0,1,0,0,0,111,0,"6,659,000",0,0,"1,000",0,0,0,"6,660,000",0
2018,0568506,DELTA COUNTY MUD,600018,"1,000",0,0,0,0,0,0,"1,000",0,"61,615,625",0,0,0,0,0,0,"61,615,625",0
2018,0325490,DELYNN WATER SYSTEM,1010469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0222050,DENNING WSC,2030004,250,0,19,0,0,0,0,269,0,"11,473,620",0,"1,123,680",0,0,0,0,"12,597,300","900,000"
2018,0222802,DENTON COUNTY FWSD 1 A,610264,"3,946",10,142,0,7,102,0,"4,207",0,"552,882,000","26,481,000","99,142,175",0,"651,700","176,381,200",0,"855,538,075",0
2018,1102821,DENTON COUNTY FWSD 8 C,610253,"1,748",0,13,0,5,0,0,"1,766",0,"176,949,976",0,"688,256",0,"1,569,317",0,0,"179,207,549","983,900"
2018,0889641,DEPARTMENT OF THE NAVY-NAVAL AIR STATION FORT WORTH,2200332,83,4,6,0,147,0,0,240,233,"5,000,000","2,966,000","4,256,000",0,"32,601,000",0,0,"44,823,000","4,644,000"
2018,0889800,DEPARTMENT OF THE NAVY-NAVAL AIR STATION KINGSVILLE,1370003,1,144,3,7,5,0,0,160,300,"98,369","1,217,036","1,256,126","2,756,320","648,452",0,0,"5,976,303","38,861,300"
2018,1103450,DERBY ING,820016,34,0,1,0,0,0,0,35,1,"1,963,447",0,"64,765",0,0,0,0,"2,028,212","47,320"
2018,0224800,DESERT WSC,430032,578,0,5,0,4,1,0,588,40,"38,938,100",0,"2,891,600",0,"329,700",0,0,"42,159,400","3,364,448"
