MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,OwnerClassificationCV,PopulationServed,PowerType,PrimaryUseCategory,WaterAllocationNativeURL,ReasonRemoved,index
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,079-2,JOHN T CODE,1880-01-07,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1162.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,080-2,FRANK SCHROTH,1886-05-13,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1164.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,081-2,CYRUS COLE,1879-12-23,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1166.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,082-2,CYRUS COLE,1879-08-01,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1168.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,083-1,FRANK R COCK,1902-05-13,,12/31,01/01,Unspecified,,Unspecified,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1169.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,083-2,CYRUS COLE,1882-02-14,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1170.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,084-2,CYRUS COLE,1885-05-09,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1172.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,085-2,CYRUS COLE,1889-12-20,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1174.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,086-2,CYRUS COLE,1891-04-07,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1176.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,087-2,CYRUS COLE,1891-05-07,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1178.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,088-2,CYRUS COLE,1895-03-26,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1180.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,089-2,CYRUS COLE,1895-03-21,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1182.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,091-2,E B COLEMAN,1880-04-24,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1186.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,092-1,GEORGE CRAFT,1902-05-13,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1187.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,092-2,I B COMPTON,1880-08-07,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1188.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,094-2,J S COOPER,1880-04-12,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1192.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,095-2,E E CORBIN,1887-10-13,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1194.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,096-2,WILLIAM COSSLETT,1880-04-03,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1196.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,098-2,CHARLES CRARY,1895-11-18,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1200.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,099-2,C C CRARY,1882-10-30,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,1202.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,1324-3,E E TJOMSLAND,1966-10-24,,12/31,01/01,Unspecified,,"Irrigation, Fish And Wildlife Propagation",,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,2320.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,2-Sep,LINCOLN F BATTZLY,1900-10-08,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,4633.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Unspecified,2696A-3,,,,12/31,01/01,Unspecified,,Unspecified,,,,01/19/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,6336.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,38-3,R W MISK,,,12/31,01/01,Unspecified,,Unspecified,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,7991.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,395-2,DUSTMAN,,,12/31,01/01,Unspecified,,Unspecified,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,8201.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,1.3,Owner Change,403-1,TOM & SANDRA DEYOE,1959-07-15,,12/31,01/01,Unspecified,,"Irrigation, Domestic",,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,8310.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.79,License,484A-1,JPW REAL ESTATE LLC,1960-07-11,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,9506.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.92,License,484B-1,DALE SPRAGUE,1960-07-11,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,9507.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,632-1,H G HORMAN,,,12/31,01/01,Unspecified,,Unspecified,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,11546.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.17,License,6541-3,WESLEY KLOUCEK,2004-09-24,,12/31,01/01,Unspecified,,Fish And Wildlife Propagation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,11861.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,License,7037-3,CITY OF SIOUX FALLS,,,12/31,01/01,Unspecified,,Municipal,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,12549.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Withdrawn,7492-3,MICHAEL SCHULTZ,,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13177.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8082-3,LARRY R LAMBERT,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13980.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8083-3,GARY AND RUTH FELDERMAN,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13981.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8084-3,RIVERSIDE HTTRN BRTH,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13982.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8085-3,RIVERSIDE HTTRN BRTH,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13983.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8086-3,GORDIE J HOFER,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13984.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8087-3,JULIE A HENGEN LIVING TRUST,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13985.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8088-3,COLLINS HTTRN BRTH,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13986.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8089-3,COLLINS HTTRN BRTH,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13987.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8090-3,LEANNE BAWEK,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13991.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8099-3,BIXLER FARMS,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,13999.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8100-3,BIXLER FARMS,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14005.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8101-3,BIXLER FARMS,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14006.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8102-3,BIXLER LAND,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14007.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8103-3,BIXLER LAND,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14008.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8104-3,BIXLER FARMS,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14009.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8105-3,BIXLER LAND,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14010.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8106-3,BIXLER LAND,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14011.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8107-3,BIXLER FARMS,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14012.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8108-3,VAN BUSKIRK FARMS LLP,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14013.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8109-3,VAN BUSKIRK FARMS LLP,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14014.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8110-3,VAN BUSKIRK FARMS LLP,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14018.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8111-3,VAN BUSKIRK FARMS LLP,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14019.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8112-3,GLENDALE HTTRN BRTH,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14020.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8113-3,GLENDALE HTTRN BRTH,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14021.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8114-3,CAMROSE COLONY,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14022.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8115-3,CAMROSE COLONY,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14023.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8116-3,CAMROSE COLONY,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14024.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8117-3,CAMROSE COLONY,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14025.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8119-3,DANNY OR DANETTE PETERSON,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14027.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8120-3,MARTIN J ANDERSON,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14031.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8121-3,ALLEN AND JEFFREY GATZKE,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14032.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8122-3,ALLEN AND JEFFREY GATZKE,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14033.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8128-3,RIVERSIDE HTTRN BRTH,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14039.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8129-3,JEFF HAMILTON,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14040.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8130-3,JEFF HAMILTON,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14043.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8131-3,SCOTT HAMILTON,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14044.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8132-3,HAMILTON FAMILY LLC,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14045.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8133-3,SCOTT HAMILTON,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14046.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8135-3,LOREN OR CYNTHIA MARZAHN,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14048.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8137-3,KEN & JODI HOFER,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14050.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8138-3,KEN & JODI HOFER,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14051.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Hold,8140-3,RONALD STARR,2015-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14056.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Denied,88-3,KATHRYN TERRY,,,12/31,01/01,Unspecified,,Unspecified,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,14564.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Unspecified,9282A-3,,,,12/31,01/01,Unspecified,,Unspecified,,,,01/19/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,14725.0
SD_Water Allocation,SDDENR,"SDwr_S14414,SDwr_S3967",SD_Consumptive Use,,,,,,,,,,"Unspecified,License",2-Apr,"GLEN/ALMA CROSBIE,F T ALLABOUGH","1882-01-09,1906-07-03",,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationLegalStatusCV,4089.0
SD_Water Allocation,SDDENR,"SDwr_S10598,SDwr_S10974",SD_Consumptive Use,,,,,,,,,,"Cancelled,Permit",2-Aug,"GEORGE BALE,HOT SPRINGS IRRIGATION & LIVESTOCK COMPANY","1897-10-17,1906-12-01",,12/31,01/01,Unspecified,0,"Irrigation,Irrigation, Domestic",,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationLegalStatusCV,4090.0
SD_Water Allocation,SDDENR,"SDwr_S8133,SDwr_S7542",SD_Consumptive Use,,,,,,,,,,"Cancelled,Permit",2-Jan,"OTIS J ADAMS,EDWIN S. JOHNSON","1894-04-08,1906-08-28",,12/31,01/01,Unspecified,0,"Irrigation,Commercial",,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationLegalStatusCV,4093.0
SD_Water Allocation,SDDENR,SDwr_S5786,SD_Consumptive Use,,,,,,,,,,"License,Permit",2-Jul,"LLOYD SOSKE,G E BAILEY","1906-11-24,1884-11-24",,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationLegalStatusCV,4094.0
SD_Water Allocation,SDDENR,SDwr_S10973,SD_Consumptive Use,,,,,,,,,,"Unspecified,Permit",2-Jun,LON AYRES,1905-05-25,,12/31,01/01,Unspecified,0,"Irrigation,Unspecified",,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationLegalStatusCV,4095.0
SD_Water Allocation,SDDENR,SDwr_S3222,SD_Consumptive Use,,,,,,,,,,"Cancelled,Unspecified",2-Mar,"GLEN/ALMA CROSBIE,US FOREST SERVICE","1882-01-09,1906-07-03",,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationLegalStatusCV,4096.0
SD_Water Allocation,SDDENR,"SDwr_S4902,SDwr_S10972",SD_Consumptive Use,,,,,,,,,,"Cancelled,License",2-May,"ROY ALEXANDER,DUANE & CARLA JOBGEN","1906-10-18,1889-04-22",,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationLegalStatusCV,4097.0
SD_Water Allocation,SDDENR,SDwr_S10761,SD_Consumptive Use,,,,,,,,,,Cancelled,0265-1,IDA OLIVER,,,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,190.0
SD_Water Allocation,SDDENR,SDwr_S10955,SD_Consumptive Use,,,,,,,,,,Cancelled,0560-1,JOANNA HERRING,,,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,532.0
SD_Water Allocation,SDDENR,SDwr_S10970,SD_Consumptive Use,,,,,,,,,,Permit,0579-1,HENRY KEETS,,,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,560.0
SD_Water Allocation,SDDENR,SDwr_S10577,SD_Consumptive Use,,,,,,,,,,Cancelled,064-1,QUEEN V CATRON,,,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,621.0
SD_Water Allocation,SDDENR,SDwr_S11198,SD_Consumptive Use,,,,,,,,,,Unspecified,0646-2A,CITY OF RAPID CITY,,,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,628.0
SD_Water Allocation,SDDENR,SDwr_S10994,SD_Consumptive Use,,,,,,,,,,Unspecified,093-2,CHARLES CONGER,,,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,663.0
SD_Water Allocation,SDDENR,"SDwr_S10523,SDwr_S6832",SD_Consumptive Use,,,,,,,,,,Cancelled,1-Apr,"APEL,AGNES FIELDSEND","1906-07-16,1905-06-13",,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,671.0
SD_Water Allocation,SDDENR,"SDwr_S10602,SDwr_S10527",SD_Consumptive Use,,,,,,,,,,Cancelled,1-Aug,"JOSEPH D ARNOLD,BLACK HILLS TRACTION COMPANY","1904-06-02,1908-08-30",,12/31,01/01,Unspecified,0,"Irrigation,Industrial",,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,672.0
SD_Water Allocation,SDDENR,"SDwr_S6829,SDwr_S10521",SD_Consumptive Use,,,,,,,,,,Cancelled,1-Feb,"LOUIS BARBER,CHESTER A ALLISON","1906-07-09,1904-07-13",,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,674.0
SD_Water Allocation,SDDENR,"SDwr_S10526,SDwr_S6834",SD_Consumptive Use,,,,,,,,,,Cancelled,1-Jul,"JOSEPH D ARNOLD,BLACK HILLS TRACTION COMPANY","1906-10-22,1903-06-13",,12/31,01/01,Unspecified,0,"Irrigation,Industrial",,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,676.0
SD_Water Allocation,SDDENR,"SDwr_S6833,SDwr_S10525",SD_Consumptive Use,,,,,,,,,,Cancelled,1-Jun,"IRENE B ARNOLD,GEORGE COUCH","1903-06-13,1907-01-07",,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,677.0
SD_Water Allocation,SDDENR,"SDwr_S15475,SDwr_S10522,SDwr_S6830,SDwr_S16116",SD_Consumptive Use,,,,,,,,,,Cancelled,1-Mar,"WILLIAM W FIELDSEND,HERMAN B APEL","1906-07-16,1905-06-13",,12/31,01/01,Unspecified,0,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad AllocationPriorityDate,678.0
